selection,src,dst,pair,path
80,h4,h9,h4->h9,s6 -> s2 -> s7
81,h4,h9,h4->h9,s6 -> s3 -> s7
82,h1,h12,h1->h12,s5 -> s2 -> s8
83,h3,h10,h3->h10,s5 -> s1 -> s8
84,h2,h11,h2->h11,s5 -> s8
85,h2,h11,h2->h11,s5 -> s4 -> s8
86,h3,h10,h3->h10,s5 -> s3 -> s8
87,h4,h9,h4->h9,s6 -> s2 -> s7
88,h1,h12,h1->h12,s5 -> s4 -> s8
89,h3,h10,h3->h10,s5 -> s2 -> s8
90,h1,h12,h1->h12,s5 -> s1 -> s8
91,h2,h11,h2->h11,s5 -> s8
92,h4,h9,h4->h9,s6 -> s4 -> s7
93,h4,h9,h4->h9,s6 -> s2 -> s7
94,h1,h12,h1->h12,s5 -> s3 -> s8
95,h2,h11,h2->h11,s5 -> s1 -> s8
96,h3,h10,h3->h10,s5 -> s8
97,h2,h11,h2->h11,s5 -> s2 -> s8
98,h3,h10,h3->h10,s5 -> s3 -> s8
99,h1,h12,h1->h12,s5 -> s1 -> s8
100,h4,h9,h4->h9,s6 -> s4 -> s7
101,h2,h11,h2->h11,s5 -> s4 -> s8
102,h3,h10,h3->h10,s5 -> s8
103,h4,h9,h4->h9,s6 -> s2 -> s7
104,h1,h12,h1->h12,s5 -> s1 -> s8
105,h2,h11,h2->h11,s5 -> s2 -> s8
106,h1,h12,h1->h12,s5 -> s3 -> s8
107,h4,h9,h4->h9,s6 -> s2 -> s7
108,h3,h10,h3->h10,s5 -> s4 -> s8
109,h3,h10,h3->h10,s5 -> s1 -> s8
110,h2,h11,h2->h11,s5 -> s8
111,h4,h9,h4->h9,s6 -> s2 -> s7
112,h1,h12,h1->h12,s5 -> s3 -> s8
113,h3,h10,h3->h10,s5 -> s2 -> s8
114,h1,h12,h1->h12,s5 -> s4 -> s8
115,h4,h9,h4->h9,s6 -> s2 -> s7
116,h2,h11,h2->h11,s5 -> s1 -> s8
117,h2,h11,h2->h11,s5 -> s3 -> s8
118,h4,h9,h4->h9,s6 -> s2 -> s7
119,h3,h10,h3->h10,s5 -> s8
120,h1,h12,h1->h12,s5 -> s4 -> s8
121,h3,h10,h3->h10,s5 -> s8
122,h2,h11,h2->h11,s5 -> s1 -> s8
123,h4,h9,h4->h9,s6 -> s7
124,h1,h12,h1->h12,s5 -> s2 -> s8
125,h3,h10,h3->h10,s5 -> s4 -> s8
126,h2,h11,h2->h11,s5 -> s1 -> s8
127,h1,h12,h1->h12,s5 -> s3 -> s8
128,h4,h9,h4->h9,s6 -> s2 -> s7
129,h3,h10,h3->h10,s5 -> s2 -> s8
130,h2,h11,h2->h11,s5 -> s1 -> s8
131,h1,h12,h1->h12,s5 -> s3 -> s8
132,h4,h9,h4->h9,s6 -> s2 -> s7
133,h4,h9,h4->h9,s6 -> s2 -> s7
134,h1,h12,h1->h12,s5 -> s4 -> s8
135,h2,h11,h2->h11,s5 -> s1 -> s8
136,h3,h10,h3->h10,s5 -> s8
137,h1,h12,h1->h12,s5 -> s3 -> s8
138,h2,h11,h2->h11,s5 -> s8
139,h3,h10,h3->h10,s5 -> s2 -> s8
140,h4,h9,h4->h9,s6 -> s2 -> s7
141,h2,h11,h2->h11,s5 -> s4 -> s8
142,h1,h12,h1->h12,s5 -> s3 -> s8
143,h3,h10,h3->h10,s5 -> s8
144,h4,h9,h4->h9,s6 -> s2 -> s7
145,h2,h11,h2->h11,s5 -> s1 -> s8
146,h1,h12,h1->h12,s5 -> s2 -> s8
147,h4,h9,h4->h9,s6 -> s4 -> s7
148,h3,h10,h3->h10,s5 -> s3 -> s8
149,h4,h9,h4->h9,s6 -> s2 -> s7
150,h3,h10,h3->h10,s5 -> s4 -> s8
151,h1,h12,h1->h12,s5 -> s8
152,h2,h11,h2->h11,s5 -> s1 -> s8
153,h2,h11,h2->h11,s5 -> s2 -> s8
154,h4,h9,h4->h9,s6 -> s4 -> s7
155,h1,h12,h1->h12,s5 -> s1 -> s8
156,h3,h10,h3->h10,s5 -> s8
157,h4,h9,h4->h9,s6 -> s2 -> s7
158,h2,h11,h2->h11,s5 -> s3 -> s8
159,h1,h12,h1->h12,s5 -> s4 -> s8
160,h3,h10,h3->h10,s5 -> s1 -> s8
161,h3,h10,h3->h10,s5 -> s2 -> s8
162,h4,h9,h4->h9,s6 -> s2 -> s7
163,h1,h12,h1->h12,s5 -> s3 -> s8
164,h2,h11,h2->h11,s5 -> s1 -> s8
165,h3,h10,h3->h10,s5 -> s4 -> s8
166,h4,h9,h4->h9,s6 -> s2 -> s7
167,h2,h11,h2->h11,s5 -> s8
168,h1,h12,h1->h12,s5 -> s3 -> s8
169,h1,h12,h1->h12,s5 -> s2 -> s8
170,h2,h11,h2->h11,s5 -> s4 -> s8
171,h4,h9,h4->h9,s6 -> s2 -> s7
172,h3,h10,h3->h10,s5 -> s8
173,h4,h9,h4->h9,s6 -> s2 -> s7
174,h1,h12,h1->h12,s5 -> s3 -> s8
175,h2,h11,h2->h11,s5 -> s1 -> s8
176,h3,h10,h3->h10,s5 -> s8
177,h1,h12,h1->h12,s5 -> s4 -> s8
178,h2,h11,h2->h11,s5 -> s2 -> s8
179,h4,h9,h4->h9,s6 -> s2 -> s7
180,h3,h10,h3->h10,s5 -> s8
181,h3,h10,h3->h10,s5 -> s1 -> s8
182,h1,h12,h1->h12,s5 -> s4 -> s8
183,h2,h11,h2->h11,s5 -> s3 -> s8
184,h4,h9,h4->h9,s6 -> s2 -> s7
185,h4,h9,h4->h9,s6 -> s2 -> s7
186,h2,h11,h2->h11,s5 -> s8
187,h1,h12,h1->h12,s5 -> s3 -> s8
188,h3,h10,h3->h10,s5 -> s1 -> s8
189,h3,h10,h3->h10,s5 -> s2 -> s8
190,h2,h11,h2->h11,s5 -> s4 -> s8
191,h1,h12,h1->h12,s5 -> s1 -> s8
192,h4,h9,h4->h9,s6 -> s3 -> s7
193,h3,h10,h3->h10,s5 -> s3 -> s8
194,h1,h12,h1->h12,s5 -> s8
195,h2,h11,h2->h11,s5 -> s1 -> s8
196,h4,h9,h4->h9,s6 -> s4 -> s7
197,h3,h10,h3->h10,s5 -> s1 -> s8
198,h4,h9,h4->h9,s6 -> s4 -> s7
199,h2,h11,h2->h11,s5 -> s2 -> s8
200,h1,h12,h1->h12,s5 -> s3 -> s8
201,h3,h10,h3->h10,s5 -> s1 -> s8
202,h1,h12,h1->h12,s5 -> s4 -> s8
203,h4,h9,h4->h9,s6 -> s4 -> s7
204,h2,h11,h2->h11,s5 -> s2 -> s8
205,h2,h11,h2->h11,s5 -> s3 -> s8
206,h3,h10,h3->h10,s5 -> s8
207,h4,h9,h4->h9,s6 -> s4 -> s7
208,h1,h12,h1->h12,s5 -> s1 -> s8
209,h1,h12,h1->h12,s5 -> s4 -> s8
210,h2,h11,h2->h11,s5 -> s3 -> s8
211,h4,h9,h4->h9,s6 -> s1 -> s7
212,h3,h10,h3->h10,s5 -> s8
213,h3,h10,h3->h10,s5 -> s2 -> s8
214,h1,h12,h1->h12,s5 -> s4 -> s8
215,h2,h11,h2->h11,s5 -> s1 -> s8
216,h4,h9,h4->h9,s6 -> s4 -> s7
217,h3,h10,h3->h10,s5 -> s8
218,h2,h11,h2->h11,s5 -> s4 -> s8
219,h1,h12,h1->h12,s5 -> s3 -> s8
220,h4,h9,h4->h9,s6 -> s4 -> s7
221,h3,h10,h3->h10,s5 -> s2 -> s8
222,h2,h11,h2->h11,s5 -> s1 -> s8
223,h4,h9,h4->h9,s6 -> s4 -> s7
224,h1,h12,h1->h12,s5 -> s4 -> s8
225,h1,h12,h1->h12,s5 -> s3 -> s8
226,h4,h9,h4->h9,s6 -> s4 -> s7
227,h2,h11,h2->h11,s5 -> s8
228,h3,h10,h3->h10,s5 -> s1 -> s8
229,h3,h10,h3->h10,s5 -> s4 -> s8
230,h4,h9,h4->h9,s6 -> s4 -> s7
231,h2,h11,h2->h11,s5 -> s8
232,h1,h12,h1->h12,s5 -> s2 -> s8
233,h2,h11,h2->h11,s5 -> s3 -> s8
234,h4,h9,h4->h9,s6 -> s4 -> s7
235,h1,h12,h1->h12,s5 -> s4 -> s8
236,h3,h10,h3->h10,s5 -> s2 -> s8
237,h2,h11,h2->h11,s5 -> s3 -> s8
238,h1,h12,h1->h12,s5 -> s4 -> s8
239,h4,h9,h4->h9,s6 -> s4 -> s7
240,h3,h10,h3->h10,s5 -> s8
241,h1,h12,h1->h12,s5 -> s2 -> s8
242,h2,h11,h2->h11,s5 -> s1 -> s8
243,h4,h9,h4->h9,s6 -> s4 -> s7
244,h3,h10,h3->h10,s5 -> s8
245,h4,h9,h4->h9,s6 -> s4 -> s7
246,h3,h10,h3->h10,s5 -> s8
247,h1,h12,h1->h12,s5 -> s3 -> s8
248,h2,h11,h2->h11,s5 -> s2 -> s8
249,h3,h10,h3->h10,s5 -> s3 -> s8
250,h4,h9,h4->h9,s6 -> s4 -> s7
251,h2,h11,h2->h11,s5 -> s2 -> s8
252,h1,h12,h1->h12,s5 -> s4 -> s8
253,h2,h11,h2->h11,s5 -> s8
254,h4,h9,h4->h9,s6 -> s4 -> s7
255,h1,h12,h1->h12,s5 -> s4 -> s8
256,h3,h10,h3->h10,s5 -> s1 -> s8
257,h3,h10,h3->h10,s5 -> s2 -> s8
258,h2,h11,h2->h11,s5 -> s3 -> s8
259,h4,h9,h4->h9,s6 -> s4 -> s7
260,h1,h12,h1->h12,s5 -> s4 -> s8
261,h3,h10,h3->h10,s5 -> s1 -> s8
262,h1,h12,h1->h12,s5 -> s3 -> s8
263,h4,h9,h4->h9,s6 -> s4 -> s7
264,h2,h11,h2->h11,s5 -> s8
265,h2,h11,h2->h11,s5 -> s4 -> s8
266,h4,h9,h4->h9,s6 -> s1 -> s7
267,h1,h12,h1->h12,s5 -> s8
268,h3,h10,h3->h10,s5 -> s2 -> s8
269,h3,h10,h3->h10,s5 -> s8
270,h1,h12,h1->h12,s5 -> s3 -> s8
271,h4,h9,h4->h9,s6 -> s4 -> s7
272,h2,h11,h2->h11,s5 -> s1 -> s8
273,h2,h11,h2->h11,s5 -> s3 -> s8
274,h3,h10,h3->h10,s5 -> s4 -> s8
275,h4,h9,h4->h9,s6 -> s4 -> s7
276,h1,h12,h1->h12,s5 -> s2 -> s8
277,h1,h12,h1->h12,s5 -> s1 -> s8
278,h3,h10,h3->h10,s5 -> s3 -> s8
279,h4,h9,h4->h9,s6 -> s4 -> s7
280,h2,h11,h2->h11,s5 -> s8
281,h4,h9,h4->h9,s6 -> s4 -> s7
282,h2,h11,h2->h11,s5 -> s3 -> s8
283,h3,h10,h3->h10,s5 -> s8
284,h1,h12,h1->h12,s5 -> s2 -> s8
285,h2,h11,h2->h11,s5 -> s3 -> s8
286,h1,h12,h1->h12,s5 -> s4 -> s8
287,h4,h9,h4->h9,s6 -> s2 -> s7
288,h3,h10,h3->h10,s5 -> s1 -> s8
289,h3,h10,h3->h10,s5 -> s3 -> s8
290,h4,h9,h4->h9,s6 -> s4 -> s7
291,h2,h11,h2->h11,s5 -> s2 -> s8
292,h1,h12,h1->h12,s5 -> s8
293,h1,h12,h1->h12,s5 -> s1 -> s8
294,h4,h9,h4->h9,s6 -> s2 -> s7
295,h3,h10,h3->h10,s5 -> s8
296,h2,h11,h2->h11,s5 -> s3 -> s8
297,h3,h10,h3->h10,s5 -> s2 -> s8
298,h4,h9,h4->h9,s6 -> s4 -> s7
299,h1,h12,h1->h12,s5 -> s1 -> s8
300,h2,h11,h2->h11,s5 -> s3 -> s8
301,h4,h9,h4->h9,s6 -> s4 -> s7
302,h2,h11,h2->h11,s5 -> s3 -> s8
303,h3,h10,h3->h10,s5 -> s8
304,h1,h12,h1->h12,s5 -> s2 -> s8
305,h2,h11,h2->h11,s5 -> s3 -> s8
306,h4,h9,h4->h9,s6 -> s4 -> s7
307,h3,h10,h3->h10,s5 -> s8
308,h1,h12,h1->h12,s5 -> s4 -> s8
309,h1,h12,h1->h12,s5 -> s8
310,h4,h9,h4->h9,s6 -> s4 -> s7
311,h2,h11,h2->h11,s5 -> s1 -> s8
312,h3,h10,h3->h10,s5 -> s3 -> s8
313,h3,h10,h3->h10,s5 -> s4 -> s8
314,h4,h9,h4->h9,s6 -> s4 -> s7
315,h1,h12,h1->h12,s5 -> s2 -> s8
316,h2,h11,h2->h11,s5 -> s3 -> s8
317,h4,h9,h4->h9,s6 -> s4 -> s7
318,h1,h12,h1->h12,s5 -> s1 -> s8
319,h2,h11,h2->h11,s5 -> s3 -> s8
320,h3,h10,h3->h10,s5 -> s8
321,h1,h12,h1->h12,s5 -> s4 -> s8
322,h3,h10,h3->h10,s5 -> s1 -> s8
323,h2,h11,h2->h11,s5 -> s3 -> s8
324,h4,h9,h4->h9,s6 -> s4 -> s7
325,h2,h11,h2->h11,s5 -> s8
326,h3,h10,h3->h10,s5 -> s1 -> s8
327,h1,h12,h1->h12,s5 -> s4 -> s8
328,h4,h9,h4->h9,s6 -> s4 -> s7
329,h2,h11,h2->h11,s5 -> s3 -> s8
330,h4,h9,h4->h9,s6 -> s4 -> s7
331,h1,h12,h1->h12,s5 -> s4 -> s8
332,h3,h10,h3->h10,s5 -> s8
333,h4,h9,h4->h9,s6 -> s3 -> s7
334,h1,h12,h1->h12,s5 -> s1 -> s8
335,h2,h11,h2->h11,s5 -> s4 -> s8
336,h3,h10,h3->h10,s5 -> s8
337,h2,h11,h2->h11,s5 -> s1 -> s8
338,h4,h9,h4->h9,s6 -> s4 -> s7
339,h1,h12,h1->h12,s5 -> s4 -> s8
340,h3,h10,h3->h10,s5 -> s2 -> s8
341,h2,h11,h2->h11,s5 -> s1 -> s8
342,h1,h12,h1->h12,s5 -> s3 -> s8
343,h4,h9,h4->h9,s6 -> s4 -> s7
344,h3,h10,h3->h10,s5 -> s8
345,h4,h9,h4->h9,s6 -> s4 -> s7
346,h1,h12,h1->h12,s5 -> s8
347,h2,h11,h2->h11,s5 -> s3 -> s8
348,h3,h10,h3->h10,s5 -> s2 -> s8
349,h4,h9,h4->h9,s6 -> s4 -> s7
350,h2,h11,h2->h11,s5 -> s1 -> s8
351,h3,h10,h3->h10,s5 -> s8
352,h1,h12,h1->h12,s5 -> s2 -> s8
353,h2,h11,h2->h11,s5 -> s3 -> s8
354,h3,h10,h3->h10,s5 -> s4 -> s8
355,h1,h12,h1->h12,s5 -> s1 -> s8
356,h4,h9,h4->h9,s6 -> s2 -> s7
357,h4,h9,h4->h9,s6 -> s4 -> s7
358,h1,h12,h1->h12,s5 -> s2 -> s8
359,h2,h11,h2->h11,s5 -> s3 -> s8
360,h3,h10,h3->h10,s5 -> s1 -> s8
361,h3,h10,h3->h10,s5 -> s8
362,h1,h12,h1->h12,s5 -> s1 -> s8
363,h4,h9,h4->h9,s6 -> s4 -> s7
364,h2,h11,h2->h11,s5 -> s3 -> s8
365,h2,h11,h2->h11,s5 -> s2 -> s8
366,h1,h12,h1->h12,s5 -> s1 -> s8
367,h3,h10,h3->h10,s5 -> s4 -> s8
368,h4,h9,h4->h9,s6 -> s7
369,h1,h12,h1->h12,s5 -> s3 -> s8
370,h4,h9,h4->h9,s6 -> s3 -> s7
371,h2,h11,h2->h11,s5 -> s1 -> s8
372,h3,h10,h3->h10,s5 -> s8
373,h3,h10,h3->h10,s5 -> s2 -> s8
374,h4,h9,h4->h9,s6 -> s7
375,h2,h11,h2->h11,s5 -> s8
376,h1,h12,h1->h12,s5 -> s1 -> s8
377,h4,h9,h4->h9,s6 -> s3 -> s7
378,h2,h11,h2->h11,s5 -> s8
379,h3,h10,h3->h10,s5 -> s1 -> s8
380,h1,h12,h1->h12,s5 -> s2 -> s8
381,h4,h9,h4->h9,s6 -> s3 -> s7
382,h1,h12,h1->h12,s5 -> s3 -> s8
383,h3,h10,h3->h10,s5 -> s1 -> s8
384,h2,h11,h2->h11,s5 -> s8
385,h3,h10,h3->h10,s5 -> s1 -> s8
386,h2,h11,h2->h11,s5 -> s8
387,h4,h9,h4->h9,s6 -> s2 -> s7
388,h1,h12,h1->h12,s5 -> s2 -> s8
389,h1,h12,h1->h12,s5 -> s2 -> s8
390,h2,h11,h2->h11,s5 -> s3 -> s8
391,h3,h10,h3->h10,s5 -> s1 -> s8
392,h4,h9,h4->h9,s6 -> s4 -> s7
393,h4,h9,h4->h9,s6 -> s2 -> s7
394,h1,h12,h1->h12,s5 -> s3 -> s8
395,h2,h11,h2->h11,s5 -> s1 -> s8
396,h3,h10,h3->h10,s5 -> s4 -> s8
397,h1,h12,h1->h12,s5 -> s4 -> s8
398,h3,h10,h3->h10,s5 -> s1 -> s8
399,h2,h11,h2->h11,s5 -> s3 -> s8
400,h4,h9,h4->h9,s6 -> s3 -> s7
401,h2,h11,h2->h11,s5 -> s8
402,h1,h12,h1->h12,s5 -> s3 -> s8
403,h3,h10,h3->h10,s5 -> s2 -> s8
404,h4,h9,h4->h9,s6 -> s7
405,h2,h11,h2->h11,s5 -> s8
406,h1,h12,h1->h12,s5 -> s3 -> s8
407,h4,h9,h4->h9,s6 -> s2 -> s7
408,h3,h10,h3->h10,s5 -> s1 -> s8
409,h1,h12,h1->h12,s5 -> s4 -> s8
410,h3,h10,h3->h10,s5 -> s1 -> s8
411,h2,h11,h2->h11,s5 -> s2 -> s8
412,h4,h9,h4->h9,s6 -> s7
413,h3,h10,h3->h10,s5 -> s8
414,h2,h11,h2->h11,s5 -> s1 -> s8
415,h4,h9,h4->h9,s6 -> s4 -> s7
416,h1,h12,h1->h12,s5 -> s4 -> s8
417,h1,h12,h1->h12,s5 -> s2 -> s8
418,h3,h10,h3->h10,s5 -> s3 -> s8
419,h4,h9,h4->h9,s6 -> s4 -> s7
420,h2,h11,h2->h11,s5 -> s8
421,h1,h12,h1->h12,s5 -> s1 -> s8
422,h4,h9,h4->h9,s6 -> s4 -> s7
423,h2,h11,h2->h11,s5 -> s4 -> s8
424,h3,h10,h3->h10,s5 -> s2 -> s8
425,h3,h10,h3->h10,s5 -> s2 -> s8
426,h1,h12,h1->h12,s5 -> s3 -> s8
427,h2,h11,h2->h11,s5 -> s8
428,h4,h9,h4->h9,s6 -> s4 -> s7
429,h3,h10,h3->h10,s5 -> s1 -> s8
430,h4,h9,h4->h9,s6 -> s3 -> s7
431,h1,h12,h1->h12,s5 -> s4 -> s8
432,h2,h11,h2->h11,s5 -> s2 -> s8
433,h2,h11,h2->h11,s5 -> s2 -> s8
434,h3,h10,h3->h10,s5 -> s1 -> s8
435,h1,h12,h1->h12,s5 -> s4 -> s8
436,h4,h9,h4->h9,s6 -> s4 -> s7
437,h2,h11,h2->h11,s5 -> s8
438,h1,h12,h1->h12,s5 -> s3 -> s8
439,h4,h9,h4->h9,s6 -> s3 -> s7
440,h3,h10,h3->h10,s5 -> s4 -> s8
441,h1,h12,h1->h12,s5 -> s2 -> s8
442,h4,h9,h4->h9,s6 -> s4 -> s7
443,h2,h11,h2->h11,s5 -> s3 -> s8
444,h3,h10,h3->h10,s5 -> s8
445,h3,h10,h3->h10,s5 -> s1 -> s8
446,h2,h11,h2->h11,s5 -> s4 -> s8
447,h4,h9,h4->h9,s6 -> s4 -> s7
448,h1,h12,h1->h12,s5 -> s3 -> s8
449,h3,h10,h3->h10,s5 -> s2 -> s8
450,h4,h9,h4->h9,s6 -> s4 -> s7
451,h1,h12,h1->h12,s5 -> s4 -> s8
452,h2,h11,h2->h11,s5 -> s1 -> s8
453,h3,h10,h3->h10,s5 -> s8
454,h2,h11,h2->h11,s5 -> s3 -> s8
455,h4,h9,h4->h9,s6 -> s4 -> s7
456,h1,h12,h1->h12,s5 -> s4 -> s8
457,h1,h12,h1->h12,s5 -> s1 -> s8
458,h2,h11,h2->h11,s5 -> s2 -> s8
459,h3,h10,h3->h10,s5 -> s8
460,h4,h9,h4->h9,s6 -> s4 -> s7
461,h1,h12,h1->h12,s5 -> s3 -> s8
462,h4,h9,h4->h9,s6 -> s3 -> s7
463,h3,h10,h3->h10,s5 -> s4 -> s8
464,h2,h11,h2->h11,s5 -> s2 -> s8
465,h2,h11,h2->h11,s5 -> s2 -> s8
466,h3,h10,h3->h10,s5 -> s4 -> s8
467,h1,h12,h1->h12,s5 -> s8
468,h4,h9,h4->h9,s6 -> s1 -> s7
469,h3,h10,h3->h10,s5 -> s3 -> s8
470,h2,h11,h2->h11,s5 -> s1 -> s8
471,h4,h9,h4->h9,s6 -> s4 -> s7
472,h1,h12,h1->h12,s5 -> s8
473,h3,h10,h3->h10,s5 -> s3 -> s8
474,h1,h12,h1->h12,s5 -> s8
475,h4,h9,h4->h9,s6 -> s4 -> s7
476,h2,h11,h2->h11,s5 -> s4 -> s8
477,h1,h12,h1->h12,s5 -> s3 -> s8
478,h2,h11,h2->h11,s5 -> s1 -> s8
479,h4,h9,h4->h9,s6 -> s4 -> s7
480,h3,h10,h3->h10,s5 -> s2 -> s8
481,h1,h12,h1->h12,s5 -> s4 -> s8
482,h3,h10,h3->h10,s5 -> s1 -> s8
483,h4,h9,h4->h9,s6 -> s2 -> s7
484,h2,h11,h2->h11,s5 -> s2 -> s8
485,h4,h9,h4->h9,s6 -> s4 -> s7
486,h2,h11,h2->h11,s5 -> s8
487,h3,h10,h3->h10,s5 -> s2 -> s8
488,h1,h12,h1->h12,s5 -> s3 -> s8
489,h2,h11,h2->h11,s5 -> s8
490,h4,h9,h4->h9,s6 -> s1 -> s7
491,h3,h10,h3->h10,s5 -> s3 -> s8
492,h1,h12,h1->h12,s5 -> s4 -> s8
493,h3,h10,h3->h10,s5 -> s2 -> s8
494,h1,h12,h1->h12,s5 -> s3 -> s8
495,h4,h9,h4->h9,s6 -> s7
496,h2,h11,h2->h11,s5 -> s1 -> s8
497,h3,h10,h3->h10,s5 -> s2 -> s8
498,h2,h11,h2->h11,s5 -> s4 -> s8
499,h1,h12,h1->h12,s5 -> s3 -> s8
500,h4,h9,h4->h9,s6 -> s3 -> s7
501,h2,h11,h2->h11,s5 -> s8
502,h1,h12,h1->h12,s5 -> s3 -> s8
503,h3,h10,h3->h10,s5 -> s1 -> s8
504,h4,h9,h4->h9,s6 -> s4 -> s7
505,h1,h12,h1->h12,s5 -> s8
506,h3,h10,h3->h10,s5 -> s2 -> s8
507,h2,h11,h2->h11,s5 -> s4 -> s8
508,h4,h9,h4->h9,s6 -> s1 -> s7
509,h2,h11,h2->h11,s5 -> s1 -> s8
510,h3,h10,h3->h10,s5 -> s4 -> s8
511,h1,h12,h1->h12,s5 -> s3 -> s8
512,h4,h9,h4->h9,s6 -> s3 -> s7
513,h4,h9,h4->h9,s6 -> s2 -> s7
514,h2,h11,h2->h11,s5 -> s8
515,h1,h12,h1->h12,s5 -> s3 -> s8
516,h3,h10,h3->h10,s5 -> s1 -> s8
517,h1,h12,h1->h12,s5 -> s2 -> s8
518,h3,h10,h3->h10,s5 -> s4 -> s8
519,h2,h11,h2->h11,s5 -> s3 -> s8
520,h4,h9,h4->h9,s6 -> s7
521,h3,h10,h3->h10,s5 -> s3 -> s8
522,h4,h9,h4->h9,s6 -> s3 -> s7
523,h1,h12,h1->h12,s5 -> s4 -> s8
524,h2,h11,h2->h11,s5 -> s2 -> s8
525,h1,h12,h1->h12,s5 -> s1 -> s8
526,h4,h9,h4->h9,s6 -> s2 -> s7
527,h2,h11,h2->h11,s5 -> s4 -> s8
528,h3,h10,h3->h10,s5 -> s8
529,h1,h12,h1->h12,s5 -> s1 -> s8
530,h4,h9,h4->h9,s6 -> s2 -> s7
531,h3,h10,h3->h10,s5 -> s8
532,h2,h11,h2->h11,s5 -> s4 -> s8
533,h1,h12,h1->h12,s5 -> s2 -> s8
534,h2,h11,h2->h11,s5 -> s8
535,h3,h10,h3->h10,s5 -> s3 -> s8
536,h4,h9,h4->h9,s6 -> s7
537,h1,h12,h1->h12,s5 -> s4 -> s8
538,h3,h10,h3->h10,s5 -> s8
539,h4,h9,h4->h9,s6 -> s7
540,h2,h11,h2->h11,s5 -> s2 -> s8
541,h1,h12,h1->h12,s5 -> s4 -> s8
542,h4,h9,h4->h9,s6 -> s7
543,h3,h10,h3->h10,s5 -> s2 -> s8
544,h2,h11,h2->h11,s5 -> s3 -> s8
545,h3,h10,h3->h10,s5 -> s1 -> s8
546,h1,h12,h1->h12,s5 -> s3 -> s8
547,h4,h9,h4->h9,s6 -> s4 -> s7
548,h2,h11,h2->h11,s5 -> s2 -> s8
549,h3,h10,h3->h10,s5 -> s4 -> s8
550,h4,h9,h4->h9,s6 -> s7
551,h1,h12,h1->h12,s5 -> s3 -> s8
552,h2,h11,h2->h11,s5 -> s2 -> s8
553,h3,h10,h3->h10,s5 -> s3 -> s8
554,h4,h9,h4->h9,s6 -> s7
555,h2,h11,h2->h11,s5 -> s8
556,h1,h12,h1->h12,s5 -> s4 -> s8
557,h1,h12,h1->h12,s5 -> s2 -> s8
558,h2,h11,h2->h11,s5 -> s3 -> s8
559,h4,h9,h4->h9,s6 -> s4 -> s7
560,h3,h10,h3->h10,s5 -> s8
561,h2,h11,h2->h11,s5 -> s1 -> s8
562,h4,h9,h4->h9,s6 -> s7
563,h3,h10,h3->h10,s5 -> s2 -> s8
564,h1,h12,h1->h12,s5 -> s4 -> s8
565,h4,h9,h4->h9,s6 -> s3 -> s7
566,h1,h12,h1->h12,s5 -> s8
567,h2,h11,h2->h11,s5 -> s4 -> s8
568,h3,h10,h3->h10,s5 -> s1 -> s8
569,h4,h9,h4->h9,s6 -> s7
570,h2,h11,h2->h11,s5 -> s8
571,h1,h12,h1->h12,s5 -> s2 -> s8
572,h3,h10,h3->h10,s5 -> s4 -> s8
573,h4,h9,h4->h9,s6 -> s7
574,h2,h11,h2->h11,s5 -> s3 -> s8
575,h1,h12,h1->h12,s5 -> s1 -> s8
576,h3,h10,h3->h10,s5 -> s2 -> s8
577,h2,h11,h2->h11,s5 -> s4 -> s8
578,h3,h10,h3->h10,s5 -> s8
579,h1,h12,h1->h12,s5 -> s3 -> s8
580,h4,h9,h4->h9,s6 -> s7
581,h3,h10,h3->h10,s5 -> s8
582,h1,h12,h1->h12,s5 -> s2 -> s8
583,h4,h9,h4->h9,s6 -> s7
584,h2,h11,h2->h11,s5 -> s3 -> s8
585,h1,h12,h1->h12,s5 -> s1 -> s8
586,h2,h11,h2->h11,s5 -> s8
587,h4,h9,h4->h9,s6 -> s7
588,h3,h10,h3->h10,s5 -> s3 -> s8
589,h1,h12,h1->h12,s5 -> s4 -> s8
590,h3,h10,h3->h10,s5 -> s2 -> s8
591,h4,h9,h4->h9,s6 -> s1 -> s7
592,h2,h11,h2->h11,s5 -> s3 -> s8
593,h4,h9,h4->h9,s6 -> s7
594,h2,h11,h2->h11,s5 -> s1 -> s8
595,h3,h10,h3->h10,s5 -> s2 -> s8
596,h1,h12,h1->h12,s5 -> s3 -> s8
597,h4,h9,h4->h9,s6 -> s1 -> s7
598,h3,h10,h3->h10,s5 -> s8
599,h1,h12,h1->h12,s5 -> s4 -> s8
600,h2,h11,h2->h11,s5 -> s3 -> s8
601,h3,h10,h3->h10,s5 -> s2 -> s8
602,h2,h11,h2->h11,s5 -> s8
603,h4,h9,h4->h9,s6 -> s7
604,h1,h12,h1->h12,s5 -> s1 -> s8
605,h2,h11,h2->h11,s5 -> s3 -> s8
606,h4,h9,h4->h9,s6 -> s2 -> s7
607,h3,h10,h3->h10,s5 -> s4 -> s8
608,h1,h12,h1->h12,s5 -> s8
609,h2,h11,h2->h11,s5 -> s2 -> s8
610,h3,h10,h3->h10,s5 -> s4 -> s8
611,h4,h9,h4->h9,s6 -> s1 -> s7
612,h1,h12,h1->h12,s5 -> s3 -> s8
613,h2,h11,h2->h11,s5 -> s1 -> s8
614,h1,h12,h1->h12,s5 -> s8
615,h3,h10,h3->h10,s5 -> s3 -> s8
