state,action_len,reward,target,baseline,old_q,new_q,action_trials,update
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss2')",2,-0.176,0.034,-0.189,0.0,0.007,1,222
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss2')",3,-0.238,-0.082,-0.208,0.0,-0.018,1,223
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss2')",3,-0.238,-0.082,-0.208,0.0,-0.018,1,224
"('h2', 'h11', 'util2', 'active0', 'rtt2', 'loss0')",3,-0.039,0.374,-0.177,0.0,0.082,1,225
"('h11', 'h2', 'util2', 'active0', 'rtt2', 'loss0')",3,-0.039,0.374,-0.177,0.0,0.082,1,226
"('h1', 'h12', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.209,-0.059,-0.188,0.052,0.028,3,227
"('h12', 'h1', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.209,-0.059,-0.188,0.052,0.028,3,228
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.089,0.209,-0.166,0.048,0.083,15,229
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.089,0.209,-0.166,0.048,0.083,15,230
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.205,0.007,-0.208,0.03,0.025,7,231
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.205,0.007,-0.208,0.03,0.025,7,232
"('h1', 'h12', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.202,-0.036,-0.189,0.0,-0.008,1,233
"('h12', 'h1', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.202,-0.036,-0.189,0.0,-0.008,1,234
"('h1', 'h12', 'util3', 'active1', 'rtt3', 'loss2')",3,-0.224,-0.088,-0.192,0.0,-0.019,1,235
"('h12', 'h1', 'util3', 'active1', 'rtt3', 'loss2')",3,-0.224,-0.088,-0.192,0.0,-0.019,1,236
"('h2', 'h11', 'util3', 'active1', 'rtt3', 'loss3')",3,-0.205,-0.07,-0.179,0.0,-0.015,1,237
"('h11', 'h2', 'util3', 'active1', 'rtt3', 'loss3')",3,-0.205,-0.07,-0.179,0.0,-0.015,1,238
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.06,0.267,-0.158,0.083,0.124,17,239
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.06,0.267,-0.158,0.083,0.124,17,240
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.138,0.133,-0.187,0.103,0.11,8,241
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.138,0.133,-0.187,0.103,0.11,8,242
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.077,0.201,-0.151,0.124,0.141,19,243
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.077,0.201,-0.151,0.124,0.141,19,244
"('h2', 'h11', 'util2', 'active0', 'rtt2', 'loss0')",3,-0.242,-0.157,-0.184,0.082,0.03,3,245
"('h11', 'h2', 'util2', 'active0', 'rtt2', 'loss0')",3,-0.242,-0.157,-0.184,0.082,0.03,3,246
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss1')",2,-0.189,-0.011,-0.185,0.0,-0.002,2,247
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss1')",2,-0.189,-0.011,-0.185,0.0,-0.002,2,248
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.208,-0.143,-0.156,0.141,0.078,21,249
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.208,-0.143,-0.156,0.141,0.078,21,250
"('h3', 'h10', 'util3', 'active0', 'rtt3', 'loss3')",3,-0.074,0.334,-0.197,0.0,0.074,1,251
"('h10', 'h3', 'util3', 'active0', 'rtt3', 'loss3')",3,-0.074,0.334,-0.197,0.0,0.074,1,252
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss1')",2,-0.065,0.305,-0.178,0.0,0.067,1,253
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss1')",2,-0.065,0.305,-0.178,0.0,0.067,1,254
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.206,-0.024,-0.198,0.0,-0.005,2,255
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.206,-0.024,-0.198,0.0,-0.005,2,256
"('h3', 'h10', 'util0', 'active0', 'rtt2', 'loss0')",2,-0.067,0.326,-0.187,0.0,0.072,3,257
"('h10', 'h3', 'util0', 'active0', 'rtt2', 'loss0')",2,-0.067,0.326,-0.187,0.0,0.072,3,258
"('h1', 'h12', 'util2', 'active0', 'rtt2', 'loss0')",3,-0.185,-0.019,-0.178,0.0,-0.004,1,259
"('h12', 'h1', 'util2', 'active0', 'rtt2', 'loss0')",3,-0.185,-0.019,-0.178,0.0,-0.004,1,260
"('h2', 'h11', 'util3', 'active1', 'rtt3', 'loss3')",3,-0.252,-0.168,-0.19,0.0,-0.037,1,261
"('h11', 'h2', 'util3', 'active1', 'rtt3', 'loss3')",3,-0.252,-0.168,-0.19,0.0,-0.037,1,262
"('h3', 'h10', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.217,-0.074,-0.19,0.006,-0.012,2,263
"('h10', 'h3', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.217,-0.074,-0.19,0.006,-0.012,2,264
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.139,0.041,-0.155,0.078,0.07,22,265
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.139,0.041,-0.155,0.078,0.07,22,266
"('h1', 'h12', 'util2', 'active0', 'rtt2', 'loss0')",3,-0.201,-0.057,-0.18,0.0,-0.012,1,267
"('h12', 'h1', 'util2', 'active0', 'rtt2', 'loss0')",3,-0.201,-0.057,-0.18,0.0,-0.012,1,268
"('h3', 'h10', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.312,-0.307,-0.199,0.042,-0.035,2,269
"('h10', 'h3', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.312,-0.307,-0.199,0.042,-0.035,2,270
"('h2', 'h11', 'util0', 'active0', 'rtt2', 'loss1')",3,-0.223,-0.083,-0.193,0.043,0.015,2,271
"('h11', 'h2', 'util0', 'active0', 'rtt2', 'loss1')",3,-0.223,-0.083,-0.193,0.043,0.015,2,272
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.197,-0.107,-0.158,0.07,0.031,24,273
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.197,-0.107,-0.158,0.07,0.031,24,274
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss1')",3,-0.153,0.067,-0.178,0.013,0.025,2,275
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss1')",3,-0.153,0.067,-0.178,0.013,0.025,2,276
"('h1', 'h12', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.197,-0.048,-0.179,0.028,0.011,4,277
"('h12', 'h1', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.197,-0.048,-0.179,0.028,0.011,4,278
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.239,-0.117,-0.196,0.043,0.008,5,279
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.239,-0.117,-0.196,0.043,0.008,5,280
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss1')",3,-0.201,-0.107,-0.161,0.0,-0.024,2,281
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss1')",3,-0.201,-0.107,-0.161,0.0,-0.024,2,282
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.168,0.078,-0.197,0.025,0.037,8,283
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.168,0.078,-0.197,0.025,0.037,8,284
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.077,0.299,-0.187,0.0,0.066,2,285
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.077,0.299,-0.187,0.0,0.066,2,286
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss1')",3,-0.21,-0.122,-0.165,0.0,-0.027,2,287
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss1')",3,-0.21,-0.122,-0.165,0.0,-0.027,2,288
"('h1', 'h12', 'util3', 'active1', 'rtt3', 'loss2')",3,-0.271,-0.229,-0.187,0.0,-0.05,1,289
"('h12', 'h1', 'util3', 'active1', 'rtt3', 'loss2')",3,-0.271,-0.229,-0.187,0.0,-0.05,1,290
"('h2', 'h11', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.244,-0.142,-0.191,0.032,-0.006,3,291
"('h11', 'h2', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.244,-0.142,-0.191,0.032,-0.006,3,292
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.155,0.027,-0.165,0.031,0.03,27,293
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.155,0.027,-0.165,0.031,0.03,27,294
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.176,0.052,-0.195,0.037,0.04,10,295
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.176,0.052,-0.195,0.037,0.04,10,296
"('h1', 'h12', 'util1', 'active0', 'rtt2', 'loss0')",2,-0.266,-0.198,-0.193,0.0,-0.044,1,297
"('h12', 'h1', 'util1', 'active0', 'rtt2', 'loss0')",2,-0.266,-0.198,-0.193,0.0,-0.044,1,298
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss2')",3,-0.161,0.086,-0.192,0.0,0.019,2,299
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss2')",3,-0.161,0.086,-0.192,0.0,0.019,2,300
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss3')",3,-0.175,0.045,-0.192,0.0,0.01,1,301
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss3')",3,-0.175,0.045,-0.192,0.0,0.01,1,302
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.116,0.122,-0.161,0.03,0.05,29,303
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.116,0.122,-0.161,0.03,0.05,29,304
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.21,-0.047,-0.193,0.066,0.041,4,305
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.21,-0.047,-0.193,0.066,0.041,4,306
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.205,-0.03,-0.194,0.041,0.025,6,307
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.205,-0.03,-0.194,0.041,0.025,6,308
"('h3', 'h10', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.14,0.131,-0.188,0.0,0.029,1,309
"('h10', 'h3', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.14,0.131,-0.188,0.0,0.029,1,310
"('h1', 'h12', 'util1', 'active0', 'rtt2', 'loss1')",3,-0.106,0.213,-0.185,0.0,0.047,1,311
"('h12', 'h1', 'util1', 'active0', 'rtt2', 'loss1')",3,-0.106,0.213,-0.185,0.0,0.047,1,312
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.164,-0.008,-0.161,0.05,0.037,31,313
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.164,-0.008,-0.161,0.05,0.037,31,314
"('h2', 'h11', 'util0', 'active0', 'rtt2', 'loss0')",2,-0.11,0.21,-0.187,0.0,0.046,1,315
"('h11', 'h2', 'util0', 'active0', 'rtt2', 'loss0')",2,-0.11,0.21,-0.187,0.0,0.046,1,316
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.175,0.024,-0.184,0.11,0.091,12,317
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.175,0.024,-0.184,0.11,0.091,12,318
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.223,-0.087,-0.191,0.04,0.012,12,319
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.223,-0.087,-0.191,0.04,0.012,12,320
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.093,0.171,-0.155,0.037,0.067,33,321
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.093,0.171,-0.155,0.037,0.067,33,322
"('h1', 'h12', 'util0', 'active0', 'rtt2', 'loss2')",3,-0.227,-0.108,-0.187,0.0,-0.024,1,323
"('h12', 'h1', 'util0', 'active0', 'rtt2', 'loss2')",3,-0.227,-0.108,-0.187,0.0,-0.024,1,324
"('h4', 'h9', 'util1', 'active0', 'rtt2', 'loss0')",3,-0.107,0.121,-0.152,0.0,0.027,1,325
"('h9', 'h4', 'util1', 'active0', 'rtt2', 'loss0')",3,-0.107,0.121,-0.152,0.0,0.027,1,326
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.2,-0.032,-0.188,-0.004,-0.011,2,327
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.2,-0.032,-0.188,-0.004,-0.011,2,328
"('h2', 'h11', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.123,0.164,-0.183,0.019,0.051,4,329
"('h11', 'h2', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.123,0.164,-0.183,0.019,0.051,4,330
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.178,0.032,-0.19,-0.005,0.003,3,331
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.178,0.032,-0.19,-0.005,0.003,3,332
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.138,0.033,-0.15,0.067,0.059,35,333
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.138,0.033,-0.15,0.067,0.059,35,334
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss1')",2,-0.194,-0.011,-0.19,0.059,0.044,5,335
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss1')",2,-0.194,-0.011,-0.19,0.059,0.044,5,336
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.184,-0.004,-0.183,0.025,0.019,7,337
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.184,-0.004,-0.183,0.025,0.019,7,338
"('h2', 'h11', 'util0', 'active0', 'rtt2', 'loss2')",3,-0.256,-0.182,-0.189,0.0,-0.04,1,339
"('h11', 'h2', 'util0', 'active0', 'rtt2', 'loss2')",3,-0.256,-0.182,-0.189,0.0,-0.04,1,340
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.196,-0.113,-0.154,0.059,0.021,37,341
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.196,-0.113,-0.154,0.059,0.021,37,342
"('h3', 'h10', 'util3', 'active0', 'rtt2', 'loss1')",3,-0.102,0.22,-0.183,0.0,0.048,1,343
"('h10', 'h3', 'util3', 'active0', 'rtt2', 'loss1')",3,-0.102,0.22,-0.183,0.0,0.048,1,344
"('h1', 'h12', 'util0', 'active0', 'rtt3', 'loss3')",3,-0.105,0.207,-0.181,0.0,0.045,1,345
"('h12', 'h1', 'util0', 'active0', 'rtt3', 'loss3')",3,-0.105,0.207,-0.181,0.0,0.045,1,346
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss1')",3,-0.185,0.009,-0.189,0.0,0.002,2,347
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss1')",3,-0.185,0.009,-0.189,0.0,0.002,2,348
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.123,0.152,-0.178,0.0,0.033,4,349
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.123,0.152,-0.178,0.0,0.033,4,350
"('h1', 'h12', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.268,-0.219,-0.188,0.0,-0.048,1,351
"('h12', 'h1', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.268,-0.219,-0.188,0.0,-0.048,1,352
"('h3', 'h10', 'util2', 'active0', 'rtt2', 'loss0')",2,-0.236,-0.143,-0.183,0.0,-0.031,2,353
"('h10', 'h3', 'util2', 'active0', 'rtt2', 'loss0')",2,-0.236,-0.143,-0.183,0.0,-0.031,2,354
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.163,-0.023,-0.155,0.021,0.012,39,355
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.163,-0.023,-0.155,0.021,0.012,39,356
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",2,-0.177,-0.054,-0.157,-0.011,-0.021,4,357
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",2,-0.177,-0.054,-0.157,-0.011,-0.021,4,358
"('h1', 'h12', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.145,0.107,-0.184,0.0,0.024,2,359
"('h12', 'h1', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.145,0.107,-0.184,0.0,0.024,2,360
"('h3', 'h10', 'util1', 'active0', 'rtt2', 'loss0')",3,-0.091,0.23,-0.176,0.0,0.051,2,361
"('h10', 'h3', 'util1', 'active0', 'rtt2', 'loss0')",3,-0.091,0.23,-0.176,0.0,0.051,2,362
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss1')",3,-0.237,-0.132,-0.189,0.027,-0.008,6,363
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss1')",3,-0.237,-0.132,-0.189,0.027,-0.008,6,364
"('h2', 'h11', 'util0', 'active0', 'rtt2', 'loss0')",2,-0.193,-0.012,-0.189,0.046,0.033,2,365
"('h11', 'h2', 'util0', 'active0', 'rtt2', 'loss0')",2,-0.193,-0.012,-0.189,0.046,0.033,2,366
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.136,0.051,-0.155,-0.018,-0.002,3,367
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.136,0.051,-0.155,-0.018,-0.002,3,368
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.171,0.01,-0.175,0.033,0.028,6,369
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.171,0.01,-0.175,0.033,0.028,6,370
"('h4', 'h9', 'util0', 'active0', 'rtt3', 'loss2')",3,-0.224,-0.172,-0.16,0.021,-0.022,3,371
"('h9', 'h4', 'util0', 'active0', 'rtt3', 'loss2')",3,-0.224,-0.172,-0.16,0.021,-0.022,3,372
"('h1', 'h12', 'util3', 'active1', 'rtt3', 'loss2')",3,-0.155,0.084,-0.186,0.0,0.019,2,373
"('h12', 'h1', 'util3', 'active1', 'rtt3', 'loss2')",3,-0.155,0.084,-0.186,0.0,0.019,2,374
"('h2', 'h11', 'util3', 'active0', 'rtt2', 'loss1')",2,-0.276,-0.217,-0.196,0.104,0.033,4,375
"('h11', 'h2', 'util3', 'active0', 'rtt2', 'loss1')",2,-0.276,-0.217,-0.196,0.104,0.033,4,376
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.116,0.148,-0.171,0.028,0.055,7,377
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.116,0.148,-0.171,0.028,0.055,7,378
"('h2', 'h11', 'util3', 'active0', 'rtt3', 'loss3')",3,-0.168,0.069,-0.194,0.0,0.015,1,379
"('h11', 'h2', 'util3', 'active0', 'rtt3', 'loss3')",3,-0.168,0.069,-0.194,0.0,0.015,1,380
"('h1', 'h12', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.253,-0.167,-0.191,0.024,-0.018,4,381
"('h12', 'h1', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.253,-0.167,-0.191,0.024,-0.018,4,382
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.221,-0.126,-0.175,0.0,-0.028,3,383
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.221,-0.126,-0.175,0.0,-0.028,3,384
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.239,-0.113,-0.197,0.018,-0.011,8,385
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.239,-0.113,-0.197,0.018,-0.011,8,386
"('h1', 'h12', 'util1', 'active0', 'rtt2', 'loss1')",3,-0.149,0.106,-0.188,0.047,0.06,2,387
"('h12', 'h1', 'util1', 'active0', 'rtt2', 'loss1')",3,-0.149,0.106,-0.188,0.047,0.06,2,388
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.264,-0.258,-0.169,-0.002,-0.059,5,389
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.264,-0.258,-0.169,-0.002,-0.059,5,390
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss1')",2,-0.217,-0.121,-0.173,0.0,-0.027,3,391
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss1')",2,-0.217,-0.121,-0.173,0.0,-0.027,3,392
"('h1', 'h12', 'util3', 'active0', 'rtt2', 'loss1')",3,-0.242,-0.136,-0.192,0.0,-0.03,1,393
"('h12', 'h1', 'util3', 'active0', 'rtt2', 'loss1')",3,-0.242,-0.136,-0.192,0.0,-0.03,1,394
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss2')",3,-0.192,-0.049,-0.174,0.0,-0.011,1,395
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss2')",3,-0.192,-0.049,-0.174,0.0,-0.011,1,396
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.248,-0.182,-0.18,0.055,0.003,8,397
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.248,-0.182,-0.18,0.055,0.003,8,398
"('h2', 'h11', 'util0', 'active0', 'rtt2', 'loss0')",2,-0.181,0.041,-0.196,0.033,0.035,3,399
"('h11', 'h2', 'util0', 'active0', 'rtt2', 'loss0')",2,-0.181,0.041,-0.196,0.033,0.035,3,400
"('h2', 'h11', 'util3', 'active1', 'rtt3', 'loss4')",3,-0.158,0.094,-0.193,0.0,0.021,1,401
"('h11', 'h2', 'util3', 'active1', 'rtt3', 'loss4')",3,-0.158,0.094,-0.193,0.0,0.021,1,402
"('h3', 'h10', 'util0', 'active0', 'rtt2', 'loss0')",2,-0.204,-0.058,-0.182,0.072,0.043,4,403
"('h10', 'h3', 'util0', 'active0', 'rtt2', 'loss0')",2,-0.204,-0.058,-0.182,0.072,0.043,4,404
"('h4', 'h9', 'util0', 'active0', 'rtt3', 'loss3')",3,-0.215,-0.103,-0.177,0.0,-0.023,2,405
"('h9', 'h4', 'util0', 'active0', 'rtt3', 'loss3')",3,-0.215,-0.103,-0.177,0.0,-0.023,2,406
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.149,0.109,-0.189,0.091,0.095,14,407
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.149,0.109,-0.189,0.091,0.095,14,408
"('h1', 'h12', 'util1', 'active0', 'rtt2', 'loss1')",3,-0.109,0.199,-0.182,0.0,0.044,1,409
"('h12', 'h1', 'util1', 'active0', 'rtt2', 'loss1')",3,-0.109,0.199,-0.182,0.0,0.044,1,410
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.138,0.111,-0.179,0.003,0.027,4,411
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.138,0.111,-0.179,0.003,0.027,4,412
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.044,0.333,-0.167,0.012,0.082,42,413
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.044,0.333,-0.167,0.012,0.082,42,414
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.25,-0.143,-0.198,0.0,-0.031,5,415
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.25,-0.143,-0.198,0.0,-0.031,5,416
"('h3', 'h10', 'util1', 'active0', 'rtt2', 'loss2')",3,-0.109,0.176,-0.173,0.055,0.082,3,417
"('h10', 'h3', 'util1', 'active0', 'rtt2', 'loss2')",3,-0.109,0.176,-0.173,0.055,0.082,3,418
"('h2', 'h11', 'util1', 'active0', 'rtt2', 'loss1')",3,-0.137,0.151,-0.193,0.072,0.09,2,419
"('h11', 'h2', 'util1', 'active0', 'rtt2', 'loss1')",3,-0.137,0.151,-0.193,0.072,0.09,2,420
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.108,0.185,-0.176,0.095,0.115,16,421
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.108,0.185,-0.176,0.095,0.115,16,422
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.249,-0.206,-0.173,0.082,0.019,44,423
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.249,-0.206,-0.173,0.082,0.019,44,424
"('h1', 'h12', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.107,0.172,-0.171,0.019,0.053,6,425
"('h12', 'h1', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.107,0.172,-0.171,0.019,0.053,6,426
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss1')",3,-0.157,0.041,-0.172,0.0,0.009,3,427
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss1')",3,-0.157,0.041,-0.172,0.0,0.009,3,428
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.228,-0.087,-0.196,0.019,-0.004,9,429
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.228,-0.087,-0.196,0.019,-0.004,9,430
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.138,0.084,-0.169,0.019,0.033,46,431
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.138,0.084,-0.169,0.019,0.033,46,432
"('h3', 'h10', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.254,-0.203,-0.18,0.029,-0.022,6,433
"('h10', 'h3', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.254,-0.203,-0.18,0.029,-0.022,6,434
"('h2', 'h11', 'util3', 'active0', 'rtt2', 'loss1')",3,-0.216,-0.051,-0.197,0.0,-0.011,1,435
"('h11', 'h2', 'util3', 'active0', 'rtt2', 'loss1')",3,-0.216,-0.051,-0.197,0.0,-0.011,1,436
"('h3', 'h10', 'util1', 'active0', 'rtt3', 'loss3')",3,-0.252,-0.181,-0.185,0.0,-0.04,1,437
"('h10', 'h3', 'util1', 'active0', 'rtt3', 'loss3')",3,-0.252,-0.181,-0.185,0.0,-0.04,1,438
"('h2', 'h11', 'util3', 'active1', 'rtt3', 'loss2')",3,-0.234,-0.093,-0.2,0.039,0.01,2,439
"('h11', 'h2', 'util3', 'active1', 'rtt3', 'loss2')",3,-0.234,-0.093,-0.2,0.039,0.01,2,440
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.192,-0.056,-0.171,0.033,0.014,48,441
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.192,-0.056,-0.171,0.033,0.014,48,442
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.181,-0.025,-0.172,0.115,0.084,18,443
