state,action_len,reward,target,baseline,old_q,new_q,action_trials,update
"('h9', 'h4', 'util3', 'active0', 'rtt4', 'loss0')",3,-0.207,0.003,-0.208,0.0,0.001,3,220
"('h1', 'h12', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.053,-0.189,-0.116,-0.102,10,221
"('h12', 'h1', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.053,-0.189,-0.116,-0.102,10,222
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",2,-0.208,0.001,-0.208,0.001,0.001,8,223
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",2,-0.208,0.001,-0.208,0.001,0.001,8,224
"('h1', 'h12', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.049,-0.191,-0.108,-0.095,6,225
"('h12', 'h1', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.049,-0.191,-0.108,-0.095,6,226
"('h2', 'h11', 'util1', 'active1', 'rtt4', 'loss0')",3,-0.209,-0.052,-0.189,-0.044,-0.046,4,227
"('h11', 'h2', 'util1', 'active1', 'rtt4', 'loss0')",3,-0.209,-0.052,-0.189,-0.044,-0.046,4,228
"('h2', 'h11', 'util1', 'active0', 'rtt4', 'loss0')",2,-0.208,-0.048,-0.191,-0.103,-0.09,7,229
"('h11', 'h2', 'util1', 'active0', 'rtt4', 'loss0')",2,-0.208,-0.048,-0.191,-0.103,-0.09,7,230
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.002,-0.208,0.0,-0.0,8,231
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.002,-0.208,0.0,-0.0,8,232
"('h1', 'h12', 'util1', 'active1', 'rtt4', 'loss0')",3,-0.207,-0.041,-0.192,0.0,-0.009,2,233
"('h12', 'h1', 'util1', 'active1', 'rtt4', 'loss0')",3,-0.207,-0.041,-0.192,0.0,-0.009,2,234
"('h1', 'h12', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.039,-0.193,-0.131,-0.111,4,235
"('h12', 'h1', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.039,-0.193,-0.131,-0.111,4,236
"('h2', 'h11', 'util2', 'active1', 'rtt4', 'loss0')",3,-0.208,-0.042,-0.192,0.0,-0.009,3,237
"('h11', 'h2', 'util2', 'active1', 'rtt4', 'loss0')",3,-0.208,-0.042,-0.192,0.0,-0.009,3,238
"('h4', 'h9', 'util2', 'active0', 'rtt4', 'loss0')",2,-0.208,-0.001,-0.208,0.0,-0.0,5,239
"('h9', 'h4', 'util2', 'active0', 'rtt4', 'loss0')",2,-0.208,-0.001,-0.208,0.0,-0.0,5,240
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,0.0,-0.208,-0.0,0.0,9,241
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,0.0,-0.208,-0.0,0.0,9,242
"('h1', 'h12', 'util1', 'active0', 'rtt5', 'loss0')",3,-0.209,-0.039,-0.195,0.0,-0.009,1,243
"('h12', 'h1', 'util1', 'active0', 'rtt5', 'loss0')",3,-0.209,-0.039,-0.195,0.0,-0.009,1,244
"('h2', 'h11', 'util2', 'active1', 'rtt4', 'loss0')",2,-0.209,-0.042,-0.194,0.0,-0.009,1,245
"('h11', 'h2', 'util2', 'active1', 'rtt4', 'loss0')",2,-0.209,-0.042,-0.194,0.0,-0.009,1,246
"('h1', 'h12', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.034,-0.196,-0.071,-0.063,4,247
"('h12', 'h1', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.034,-0.196,-0.071,-0.063,4,248
"('h4', 'h9', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.208,0.001,-0.208,-0.0,0.0,5,249
"('h9', 'h4', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.208,0.001,-0.208,-0.0,0.0,5,250
"('h1', 'h12', 'util3', 'active1', 'rtt4', 'loss0')",3,-0.208,-0.032,-0.197,0.0,-0.007,1,251
"('h12', 'h1', 'util3', 'active1', 'rtt4', 'loss0')",3,-0.208,-0.032,-0.197,0.0,-0.007,1,252
"('h2', 'h11', 'util3', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.036,-0.195,0.0,-0.008,4,253
"('h11', 'h2', 'util3', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.036,-0.195,0.0,-0.008,4,254
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.207,0.003,-0.208,0.001,0.001,9,255
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.207,0.003,-0.208,0.001,0.001,9,256
"('h2', 'h11', 'util1', 'active1', 'rtt4', 'loss0')",3,-0.207,-0.032,-0.196,0.0,-0.007,2,257
"('h11', 'h2', 'util1', 'active1', 'rtt4', 'loss0')",3,-0.207,-0.032,-0.196,0.0,-0.007,2,258
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,0.001,-0.208,0.001,0.001,10,259
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,0.001,-0.208,0.001,0.001,10,260
"('h2', 'h11', 'util1', 'active1', 'rtt4', 'loss0')",2,-0.207,-0.029,-0.197,-0.028,-0.029,4,261
"('h11', 'h2', 'util1', 'active1', 'rtt4', 'loss0')",2,-0.207,-0.029,-0.197,-0.028,-0.029,4,262
"('h1', 'h12', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.031,-0.198,-0.095,-0.081,7,263
"('h12', 'h1', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.031,-0.198,-0.095,-0.081,7,264
"('h2', 'h11', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.207,-0.026,-0.198,-0.05,-0.045,7,265
"('h11', 'h2', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.207,-0.026,-0.198,-0.05,-0.045,7,266
"('h1', 'h12', 'util2', 'active0', 'rtt4', 'loss0')",2,-0.207,-0.024,-0.198,-0.069,-0.059,5,267
"('h12', 'h1', 'util2', 'active0', 'rtt4', 'loss0')",2,-0.207,-0.024,-0.198,-0.069,-0.059,5,268
"('h4', 'h9', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.004,-0.208,0.0,-0.001,6,269
"('h9', 'h4', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.004,-0.208,0.0,-0.001,6,270
"('h1', 'h12', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.023,-0.199,-0.102,-0.085,13,271
"('h12', 'h1', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.023,-0.199,-0.102,-0.085,13,272
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.002,-0.208,-0.0,-0.001,9,273
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.002,-0.208,-0.0,-0.001,9,274
"('h2', 'h11', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.03,-0.198,-0.087,-0.075,11,275
"('h11', 'h2', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.03,-0.198,-0.087,-0.075,11,276
"('h1', 'h12', 'util1', 'active1', 'rtt4', 'loss0')",3,-0.209,-0.023,-0.2,0.0,-0.005,2,277
"('h12', 'h1', 'util1', 'active1', 'rtt4', 'loss0')",3,-0.209,-0.023,-0.2,0.0,-0.005,2,278
"('h1', 'h12', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.022,-0.201,-0.056,-0.049,6,279
"('h12', 'h1', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.022,-0.201,-0.056,-0.049,6,280
"('h4', 'h9', 'util2', 'active0', 'rtt4', 'loss0')",2,-0.208,0.001,-0.208,-0.0,0.0,6,281
"('h9', 'h4', 'util2', 'active0', 'rtt4', 'loss0')",2,-0.208,0.001,-0.208,-0.0,0.0,6,282
"('h2', 'h11', 'util1', 'active1', 'rtt4', 'loss0')",3,-0.209,-0.025,-0.199,-0.007,-0.011,3,283
"('h11', 'h2', 'util1', 'active1', 'rtt4', 'loss0')",3,-0.209,-0.025,-0.199,-0.007,-0.011,3,284
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,0.001,-0.208,0.0,0.0,10,285
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,0.001,-0.208,0.0,0.0,10,286
"('h2', 'h11', 'util1', 'active0', 'rtt4', 'loss0')",2,-0.209,-0.024,-0.2,-0.09,-0.076,10,287
"('h11', 'h2', 'util1', 'active0', 'rtt4', 'loss0')",2,-0.209,-0.024,-0.2,-0.09,-0.076,10,288
"('h1', 'h12', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.21,-0.023,-0.201,-0.085,-0.071,15,289
"('h12', 'h1', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.21,-0.023,-0.201,-0.085,-0.071,15,290
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,0.001,-0.208,0.001,0.001,11,291
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,0.001,-0.208,0.001,0.001,11,292
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.003,-0.208,0.001,0.0,12,293
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.003,-0.208,0.001,0.0,12,294
"('h2', 'h11', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.021,-0.201,-0.039,-0.035,6,295
"('h11', 'h2', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.021,-0.201,-0.039,-0.035,6,296
"('h2', 'h11', 'util3', 'active0', 'rtt4', 'loss0')",2,-0.208,-0.018,-0.201,0.0,-0.004,4,297
"('h11', 'h2', 'util3', 'active0', 'rtt4', 'loss0')",2,-0.208,-0.018,-0.201,0.0,-0.004,4,298
"('h1', 'h12', 'util3', 'active0', 'rtt4', 'loss0')",3,-0.207,-0.015,-0.202,-0.028,-0.025,4,299
"('h12', 'h1', 'util3', 'active0', 'rtt4', 'loss0')",3,-0.207,-0.015,-0.202,-0.028,-0.025,4,300
"('h1', 'h12', 'util3', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.015,-0.202,-0.054,-0.046,2,301
"('h12', 'h1', 'util3', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.015,-0.202,-0.054,-0.046,2,302
"('h4', 'h9', 'util2', 'active0', 'rtt4', 'loss0')",2,-0.208,0.001,-0.208,0.0,0.0,7,303
"('h9', 'h4', 'util2', 'active0', 'rtt4', 'loss0')",2,-0.208,0.001,-0.208,0.0,0.0,7,304
"('h2', 'h11', 'util3', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.016,-0.202,-0.008,-0.01,5,305
"('h11', 'h2', 'util3', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.016,-0.202,-0.008,-0.01,5,306
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.001,-0.208,0.0,-0.0,11,307
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.001,-0.208,0.0,-0.0,11,308
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,0.0,-0.208,-0.001,-0.001,10,309
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,0.0,-0.208,-0.001,-0.001,10,310
"('h1', 'h12', 'util2', 'active0', 'rtt4', 'loss0')",2,-0.207,-0.012,-0.203,-0.059,-0.049,7,311
"('h12', 'h1', 'util2', 'active0', 'rtt4', 'loss0')",2,-0.207,-0.012,-0.203,-0.059,-0.049,7,312
"('h2', 'h11', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.018,-0.202,-0.045,-0.039,9,313
"('h11', 'h2', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.018,-0.202,-0.045,-0.039,9,314
"('h2', 'h11', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.014,-0.203,-0.035,-0.031,7,315
"('h11', 'h2', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.014,-0.203,-0.035,-0.031,7,316
"('h1', 'h12', 'util2', 'active1', 'rtt4', 'loss0')",3,-0.209,-0.016,-0.203,0.0,-0.004,4,317
"('h12', 'h1', 'util2', 'active1', 'rtt4', 'loss0')",3,-0.209,-0.016,-0.203,0.0,-0.004,4,318
"('h1', 'h12', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.013,-0.204,-0.071,-0.058,17,319
"('h12', 'h1', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.013,-0.204,-0.071,-0.058,17,320
"('h2', 'h11', 'util1', 'active0', 'rtt4', 'loss0')",2,-0.208,-0.013,-0.203,-0.076,-0.062,12,321
"('h11', 'h2', 'util1', 'active0', 'rtt4', 'loss0')",2,-0.208,-0.013,-0.203,-0.076,-0.062,12,322
"('h1', 'h12', 'util1', 'active1', 'rtt4', 'loss0')",3,-0.208,-0.011,-0.204,-0.005,-0.006,3,323
"('h12', 'h1', 'util1', 'active1', 'rtt4', 'loss0')",3,-0.208,-0.011,-0.204,-0.005,-0.006,3,324
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.207,0.002,-0.208,0.001,0.001,13,325
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.207,0.002,-0.208,0.001,0.001,13,326
"('h2', 'h11', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.063,0.351,-0.192,-0.118,-0.015,2,327
"('h11', 'h2', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.063,0.351,-0.192,-0.118,-0.015,2,328
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",2,-0.208,-0.0,-0.208,0.001,0.0,13,329
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",2,-0.208,-0.0,-0.208,0.001,0.0,13,330
"('h2', 'h11', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.208,-0.04,-0.193,0.0,-0.009,1,331
"('h11', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.208,-0.04,-0.193,0.0,-0.009,1,332
"('h1', 'h12', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.208,-0.01,-0.204,0.005,0.002,2,333
"('h12', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.208,-0.01,-0.204,0.005,0.002,2,334
"('h4', 'h9', 'util3', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.001,-0.208,-0.0,-0.0,3,335
"('h9', 'h4', 'util3', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.001,-0.208,-0.0,-0.0,3,336
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.207,0.002,-0.208,-0.0,0.0,12,337
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.207,0.002,-0.208,-0.0,0.0,12,338
"('h1', 'h12', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.009,-0.205,-0.058,-0.048,20,339
"('h12', 'h1', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.009,-0.205,-0.058,-0.048,20,340
"('h2', 'h11', 'util1', 'active1', 'rtt4', 'loss0')",2,-0.21,-0.041,-0.195,-0.029,-0.031,6,341
"('h11', 'h2', 'util1', 'active1', 'rtt4', 'loss0')",2,-0.21,-0.041,-0.195,-0.029,-0.031,6,342
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.207,0.002,-0.208,0.001,0.001,14,343
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.207,0.002,-0.208,0.001,0.001,14,344
"('h1', 'h12', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.066,0.346,-0.194,-0.049,0.038,8,345
"('h12', 'h1', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.066,0.346,-0.194,-0.049,0.038,8,346
"('h4', 'h9', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.001,-0.208,-0.001,-0.001,7,347
"('h9', 'h4', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.001,-0.208,-0.001,-0.001,7,348
"('h2', 'h11', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.207,-0.032,-0.196,-0.031,-0.031,8,349
"('h11', 'h2', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.207,-0.032,-0.196,-0.031,-0.031,8,350
"('h2', 'h11', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.032,-0.197,-0.015,-0.018,3,351
"('h11', 'h2', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.032,-0.197,-0.015,-0.018,3,352
"('h1', 'h12', 'util2', 'active0', 'rtt4', 'loss0')",2,-0.208,-0.035,-0.195,-0.049,-0.046,8,353
"('h12', 'h1', 'util2', 'active0', 'rtt4', 'loss0')",2,-0.208,-0.035,-0.195,-0.049,-0.046,8,354
"('h2', 'h11', 'util3', 'active1', 'rtt4', 'loss0')",3,-0.207,-0.027,-0.198,0.0,-0.006,1,355
"('h11', 'h2', 'util3', 'active1', 'rtt4', 'loss0')",3,-0.207,-0.027,-0.198,0.0,-0.006,1,356
"('h1', 'h12', 'util3', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.032,-0.196,-0.046,-0.043,3,357
"('h12', 'h1', 'util3', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.032,-0.196,-0.046,-0.043,3,358
"('h1', 'h12', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.207,-0.029,-0.197,-0.081,-0.069,9,359
"('h12', 'h1', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.207,-0.029,-0.197,-0.081,-0.069,9,360
"('h2', 'h11', 'util1', 'active0', 'rtt4', 'loss0')",2,-0.207,-0.024,-0.198,-0.062,-0.054,13,361
"('h11', 'h2', 'util1', 'active0', 'rtt4', 'loss0')",2,-0.207,-0.024,-0.198,-0.062,-0.054,13,362
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.21,-0.004,-0.208,0.001,0.0,15,363
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.21,-0.004,-0.208,0.001,0.0,15,364
"('h2', 'h11', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.023,-0.199,-0.075,-0.063,17,365
"('h11', 'h2', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.023,-0.199,-0.075,-0.063,17,366
"('h1', 'h12', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.029,-0.198,-0.048,-0.043,22,367
"('h12', 'h1', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.029,-0.198,-0.048,-0.043,22,368
"('h4', 'h9', 'util2', 'active0', 'rtt4', 'loss0')",2,-0.209,-0.002,-0.208,0.0,-0.0,8,369
"('h9', 'h4', 'util2', 'active0', 'rtt4', 'loss0')",2,-0.209,-0.002,-0.208,0.0,-0.0,8,370
"('h4', 'h9', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.208,0.001,-0.208,0.0,0.001,9,371
"('h9', 'h4', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.208,0.001,-0.208,0.0,0.001,9,372
"('h2', 'h11', 'util1', 'active0', 'rtt4', 'loss0')",2,-0.208,-0.023,-0.2,-0.054,-0.047,15,373
"('h11', 'h2', 'util1', 'active0', 'rtt4', 'loss0')",2,-0.208,-0.023,-0.2,-0.054,-0.047,15,374
"('h1', 'h12', 'util1', 'active1', 'rtt4', 'loss0')",3,-0.208,-0.026,-0.198,-0.009,-0.013,3,375
"('h12', 'h1', 'util1', 'active1', 'rtt4', 'loss0')",3,-0.208,-0.026,-0.198,-0.009,-0.013,3,376
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.001,-0.208,0.0,0.0,14,377
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.001,-0.208,0.0,0.0,14,378
"('h1', 'h12', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.207,-0.022,-0.199,-0.043,-0.039,24,379
"('h12', 'h1', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.207,-0.022,-0.199,-0.043,-0.039,24,380
"('h2', 'h11', 'util3', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.02,-0.2,-0.01,-0.012,8,381
"('h11', 'h2', 'util3', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.02,-0.2,-0.01,-0.012,8,382
"('h4', 'h9', 'util3', 'active0', 'rtt4', 'loss0')",3,-0.208,0.0,-0.208,-0.0,-0.0,4,383
"('h9', 'h4', 'util3', 'active0', 'rtt4', 'loss0')",3,-0.208,0.0,-0.208,-0.0,-0.0,4,384
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.002,-0.208,0.0,-0.0,14,385
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.002,-0.208,0.0,-0.0,14,386
"('h2', 'h11', 'util1', 'active0', 'rtt4', 'loss0')",2,-0.208,-0.018,-0.201,-0.047,-0.041,17,387
"('h11', 'h2', 'util1', 'active0', 'rtt4', 'loss0')",2,-0.208,-0.018,-0.201,-0.047,-0.041,17,388
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",2,-0.208,0.001,-0.208,0.0,0.001,15,389
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",2,-0.208,0.001,-0.208,0.0,0.001,15,390
"('h1', 'h12', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.023,-0.2,-0.039,-0.035,26,391
"('h12', 'h1', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.023,-0.2,-0.039,-0.035,26,392
"('h2', 'h11', 'util1', 'active1', 'rtt4', 'loss0')",3,-0.208,-0.017,-0.202,-0.046,-0.039,5,393
"('h11', 'h2', 'util1', 'active1', 'rtt4', 'loss0')",3,-0.208,-0.017,-0.202,-0.046,-0.039,5,394
"('h1', 'h12', 'util3', 'active0', 'rtt4', 'loss0')",2,-0.208,-0.022,-0.2,-0.014,-0.016,6,395
"('h12', 'h1', 'util3', 'active0', 'rtt4', 'loss0')",2,-0.208,-0.022,-0.2,-0.014,-0.016,6,396
"('h2', 'h11', 'util3', 'active1', 'rtt4', 'loss0')",3,-0.208,-0.015,-0.202,-0.012,-0.013,2,397
"('h11', 'h2', 'util3', 'active1', 'rtt4', 'loss0')",3,-0.208,-0.015,-0.202,-0.012,-0.013,2,398
"('h2', 'h11', 'util1', 'active0', 'rtt4', 'loss0')",2,-0.209,-0.016,-0.203,-0.041,-0.035,19,399
"('h11', 'h2', 'util1', 'active0', 'rtt4', 'loss0')",2,-0.209,-0.016,-0.203,-0.041,-0.035,19,400
"('h1', 'h12', 'util1', 'active1', 'rtt4', 'loss0')",3,-0.207,-0.017,-0.201,-0.006,-0.009,4,401
"('h12', 'h1', 'util1', 'active1', 'rtt4', 'loss0')",3,-0.207,-0.017,-0.201,-0.006,-0.009,4,402
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,0.001,-0.208,0.0,0.0,15,403
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,0.001,-0.208,0.0,0.0,15,404
"('h1', 'h12', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.017,-0.202,0.038,0.026,11,405
"('h12', 'h1', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.017,-0.202,0.038,0.026,11,406
"('h4', 'h9', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.207,0.002,-0.208,0.0,0.001,9,407
"('h9', 'h4', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.207,0.002,-0.208,0.0,0.001,9,408
"('h2', 'h11', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.014,-0.203,-0.031,-0.027,9,409
"('h11', 'h2', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.014,-0.203,-0.031,-0.027,9,410
"('h1', 'h12', 'util2', 'active1', 'rtt4', 'loss0')",3,-0.208,-0.015,-0.202,0.0,-0.003,4,411
"('h12', 'h1', 'util2', 'active1', 'rtt4', 'loss0')",3,-0.208,-0.015,-0.202,0.0,-0.003,4,412
"('h4', 'h9', 'util2', 'active0', 'rtt4', 'loss0')",2,-0.208,0.0,-0.208,-0.0,-0.0,9,413
"('h9', 'h4', 'util2', 'active0', 'rtt4', 'loss0')",2,-0.208,0.0,-0.208,-0.0,-0.0,9,414
"('h2', 'h11', 'util3', 'active0', 'rtt4', 'loss0')",2,-0.207,-0.011,-0.203,-0.004,-0.005,5,415
"('h11', 'h2', 'util3', 'active0', 'rtt4', 'loss0')",2,-0.207,-0.011,-0.203,-0.004,-0.005,5,416
"('h1', 'h12', 'util1', 'active1', 'rtt4', 'loss0')",3,-0.208,-0.014,-0.203,0.0,-0.003,3,417
"('h12', 'h1', 'util1', 'active1', 'rtt4', 'loss0')",3,-0.208,-0.014,-0.203,0.0,-0.003,3,418
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,0.001,-0.208,-0.001,-0.0,14,419
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.208,0.001,-0.208,-0.001,-0.0,14,420
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.001,-0.208,-0.0,-0.0,15,421
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.001,-0.208,-0.0,-0.0,15,422
"('h1', 'h12', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.21,-0.018,-0.203,-0.069,-0.058,11,423
"('h12', 'h1', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.21,-0.018,-0.203,-0.069,-0.058,11,424
"('h2', 'h11', 'util1', 'active1', 'rtt4', 'loss0')",3,-0.207,-0.01,-0.204,-0.036,-0.03,5,425
"('h11', 'h2', 'util1', 'active1', 'rtt4', 'loss0')",3,-0.207,-0.01,-0.204,-0.036,-0.03,5,426
"('h1', 'h12', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.015,-0.204,-0.035,-0.031,28,427
"('h12', 'h1', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.209,-0.015,-0.204,-0.035,-0.031,28,428
"('h4', 'h9', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.207,0.003,-0.208,-0.0,0.0,15,429
"('h9', 'h4', 'util1', 'active0', 'rtt4', 'loss0')",3,-0.207,0.003,-0.208,-0.0,0.0,15,430
"('h2', 'h11', 'util1', 'active1', 'rtt4', 'loss0')",2,-0.208,-0.01,-0.204,-0.031,-0.027,7,431
"('h11', 'h2', 'util1', 'active1', 'rtt4', 'loss0')",2,-0.208,-0.01,-0.204,-0.031,-0.027,7,432
"('h2', 'h11', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.207,-0.008,-0.204,-0.027,-0.023,10,433
"('h11', 'h2', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.207,-0.008,-0.204,-0.027,-0.023,10,434
"('h4', 'h9', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.001,-0.208,0.001,0.0,10,435
"('h9', 'h4', 'util2', 'active0', 'rtt4', 'loss0')",3,-0.208,-0.001,-0.208,0.001,0.0,10,436
