selection,src,dst,pair,path
495,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
496,h2,h4,h2->h4,s2 -> s3 -> s6
497,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
498,h1,h4,h1->h4,s1 -> s4 -> s6
499,h2,h4,h2->h4,s2 -> s5 -> s6
500,h1,h4,h1->h4,s1 -> s4 -> s6
501,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
502,h5,h1,h5->h1,s7 -> s5 -> s2 -> s1
503,h2,h4,h2->h4,s2 -> s3 -> s6
504,h1,h4,h1->h4,s1 -> s4 -> s6
505,h1,h4,h1->h4,s1 -> s3 -> s6
506,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
507,h2,h4,h2->h4,s2 -> s5 -> s6
508,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
509,h2,h4,h2->h4,s2 -> s5 -> s6
510,h1,h4,h1->h4,s1 -> s4 -> s6
511,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
512,h1,h4,h1->h4,s1 -> s3 -> s6
513,h2,h4,h2->h4,s2 -> s5 -> s6
514,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
515,h1,h4,h1->h4,s1 -> s4 -> s6
516,h2,h4,h2->h4,s2 -> s5 -> s6
517,h2,h4,h2->h4,s2 -> s3 -> s6
518,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
519,h1,h4,h1->h4,s1 -> s4 -> s6
520,h2,h4,h2->h4,s2 -> s5 -> s6
521,h1,h4,h1->h4,s1 -> s4 -> s6
522,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
523,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
524,h1,h4,h1->h4,s1 -> s3 -> s6
525,h2,h4,h2->h4,s2 -> s4 -> s6
526,h1,h5,h1->h5,s1 -> s4 -> s7
527,h2,h4,h2->h4,s2 -> s5 -> s6
528,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
529,h1,h4,h1->h4,s1 -> s4 -> s6
530,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
531,h2,h4,h2->h4,s2 -> s3 -> s6
532,h2,h4,h2->h4,s2 -> s5 -> s6
533,h1,h4,h1->h4,s1 -> s4 -> s6
534,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
535,h5,h1,h5->h1,s7 -> s4 -> s1
536,h1,h4,h1->h4,s1 -> s3 -> s6
537,h2,h4,h2->h4,s2 -> s5 -> s6
538,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
539,h1,h4,h1->h4,s1 -> s4 -> s6
540,h2,h4,h2->h4,s2 -> s3 -> s6
541,h1,h4,h1->h4,s1 -> s4 -> s6
542,h2,h4,h2->h4,s2 -> s5 -> s6
543,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
544,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
545,h2,h4,h2->h4,s2 -> s3 -> s6
546,h1,h4,h1->h4,s1 -> s4 -> s6
547,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
548,h2,h4,h2->h4,s2 -> s4 -> s6
549,h1,h4,h1->h4,s1 -> s3 -> s6
550,h2,h4,h2->h4,s2 -> s4 -> s6
551,h1,h4,h1->h4,s1 -> s3 -> s6
552,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
553,h2,h4,h2->h4,s2 -> s3 -> s6
554,h1,h5,h1->h5,s1 -> s4 -> s7
555,h1,h4,h1->h4,s1 -> s4 -> s6
556,h2,h4,h2->h4,s2 -> s3 -> s6
557,h1,h4,h1->h4,s1 -> s4 -> s6
558,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
559,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
560,h2,h4,h2->h4,s2 -> s4 -> s6
561,h1,h5,h1->h5,s1 -> s4 -> s7
562,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
563,h1,h4,h1->h4,s1 -> s3 -> s6
564,h2,h4,h2->h4,s2 -> s4 -> s6
565,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
566,h2,h4,h2->h4,s2 -> s4 -> s6
567,h1,h4,h1->h4,s1 -> s3 -> s6
568,h1,h4,h1->h4,s1 -> s4 -> s6
569,h2,h4,h2->h4,s2 -> s5 -> s6
570,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
571,h5,h1,h5->h1,s7 -> s4 -> s2 -> s1
572,h1,h4,h1->h4,s1 -> s3 -> s6
573,h2,h4,h2->h4,s2 -> s5 -> s6
574,h2,h4,h2->h4,s2 -> s4 -> s6
575,h1,h5,h1->h5,s1 -> s4 -> s7
576,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
577,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
578,h1,h4,h1->h4,s1 -> s3 -> s6
579,h2,h4,h2->h4,s2 -> s5 -> s6
580,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
581,h2,h4,h2->h4,s2 -> s4 -> s6
582,h1,h5,h1->h5,s1 -> s4 -> s7
583,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
584,h1,h4,h1->h4,s1 -> s3 -> s6
585,h2,h4,h2->h4,s2 -> s4 -> s6
586,h5,h1,h5->h1,s7 -> s4 -> s1
587,h2,h4,h2->h4,s2 -> s5 -> s6
588,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
589,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
590,h1,h5,h1->h5,s1 -> s4 -> s7
591,h2,h4,h2->h4,s2 -> s4 -> s6
592,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
593,h1,h4,h1->h4,s1 -> s3 -> s6
594,h2,h4,h2->h4,s2 -> s4 -> s6
595,h5,h1,h5->h1,s7 -> s4 -> s1
596,h2,h4,h2->h4,s2 -> s3 -> s6
597,h1,h4,h1->h4,s1 -> s4 -> s6
598,h2,h4,h2->h4,s2 -> s5 -> s6
599,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
600,h1,h4,h1->h4,s1 -> s3 -> s6
601,h5,h1,h5->h1,s7 -> s5 -> s2 -> s1
602,h2,h4,h2->h4,s2 -> s4 -> s6
603,h1,h4,h1->h4,s1 -> s3 -> s6
604,h2,h4,h2->h4,s2 -> s4 -> s6
605,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
606,h1,h5,h1->h5,s1 -> s4 -> s7
607,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
608,h2,h4,h2->h4,s2 -> s3 -> s6
609,h1,h4,h1->h4,s1 -> s4 -> s6
610,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
611,h1,h5,h1->h5,s1 -> s4 -> s7
612,h2,h4,h2->h4,s2 -> s5 -> s6
613,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
614,h1,h5,h1->h5,s1 -> s4 -> s7
615,h2,h4,h2->h4,s2 -> s4 -> s6
616,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
617,h2,h4,h2->h4,s2 -> s3 -> s6
618,h1,h4,h1->h4,s1 -> s4 -> s6
619,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
620,h2,h4,h2->h4,s2 -> s3 -> s6
621,h1,h4,h1->h4,s1 -> s4 -> s6
622,h2,h4,h2->h4,s2 -> s5 -> s6
623,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
624,h1,h4,h1->h4,s1 -> s3 -> s6
625,h1,h4,h1->h4,s1 -> s4 -> s6
626,h2,h4,h2->h4,s2 -> s5 -> s6
627,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
628,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
629,h1,h5,h1->h5,s1 -> s4 -> s7
630,h2,h4,h2->h4,s2 -> s5 -> s6
631,h4,h2,h4->h2,s6 -> s4 -> s2
632,h1,h5,h1->h5,s1 -> s4 -> s7
633,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
634,h1,h5,h1->h5,s1 -> s4 -> s7
635,h2,h4,h2->h4,s2 -> s5 -> s6
636,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
637,h2,h4,h2->h4,s2 -> s4 -> s6
638,h1,h5,h1->h5,s1 -> s4 -> s7
639,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
640,h1,h4,h1->h4,s1 -> s4 -> s6
641,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
642,h2,h4,h2->h4,s2 -> s3 -> s6
643,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
644,h2,h4,h2->h4,s2 -> s5 -> s6
645,h1,h4,h1->h4,s1 -> s4 -> s6
646,h2,h4,h2->h4,s2 -> s3 -> s6
647,h1,h4,h1->h4,s1 -> s4 -> s6
648,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
649,h1,h5,h1->h5,s1 -> s4 -> s7
650,h2,h4,h2->h4,s2 -> s3 -> s6
651,h1,h4,h1->h4,s1 -> s3 -> s6
652,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
653,h2,h4,h2->h4,s2 -> s4 -> s6
654,h1,h4,h1->h4,s1 -> s3 -> s6
655,h1,h5,h1->h5,s1 -> s4 -> s7
656,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
657,h2,h4,h2->h4,s2 -> s5 -> s6
658,h2,h4,h2->h4,s2 -> s4 -> s6
659,h1,h5,h1->h5,s1 -> s4 -> s7
660,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
661,h1,h4,h1->h4,s1 -> s4 -> s6
662,h2,h4,h2->h4,s2 -> s5 -> s6
663,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
664,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
665,h2,h4,h2->h4,s2 -> s4 -> s6
666,h1,h5,h1->h5,s1 -> s4 -> s7
667,h1,h4,h1->h4,s1 -> s3 -> s6
668,h2,h4,h2->h4,s2 -> s4 -> s6
669,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
670,h1,h5,h1->h5,s1 -> s4 -> s7
671,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
672,h2,h4,h2->h4,s2 -> s4 -> s6
673,h2,h4,h2->h4,s2 -> s5 -> s6
674,h1,h5,h1->h5,s1 -> s4 -> s7
675,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
676,h1,h4,h1->h4,s1 -> s4 -> s6
677,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
678,h2,h4,h2->h4,s2 -> s3 -> s6
679,h1,h5,h1->h5,s1 -> s4 -> s7
680,h2,h4,h2->h4,s2 -> s4 -> s6
681,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
682,h2,h4,h2->h4,s2 -> s5 -> s6
683,h1,h5,h1->h5,s1 -> s4 -> s7
684,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
685,h1,h4,h1->h4,s1 -> s4 -> s6
686,h2,h4,h2->h4,s2 -> s5 -> s6
687,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
688,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
689,h1,h4,h1->h4,s1 -> s3 -> s6
690,h2,h4,h2->h4,s2 -> s5 -> s6
691,h1,h4,h1->h4,s1 -> s4 -> s6
692,h2,h4,h2->h4,s2 -> s3 -> s6
693,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
694,h2,h4,h2->h4,s2 -> s4 -> s6
695,h1,h4,h1->h4,s1 -> s3 -> s6
696,h1,h5,h1->h5,s1 -> s4 -> s7
697,h1,h4,h1->h4,s1 -> s4 -> s6
698,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
699,h2,h4,h2->h4,s2 -> s3 -> s6
700,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
701,h1,h5,h1->h5,s1 -> s4 -> s7
702,h2,h4,h2->h4,s2 -> s4 -> s6
703,h4,h1,h4->h1,s6 -> s3 -> s2 -> s1
704,h2,h4,h2->h4,s2 -> s5 -> s6
705,h1,h5,h1->h5,s1 -> s4 -> s7
706,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
707,h1,h5,h1->h5,s1 -> s4 -> s7
708,h2,h4,h2->h4,s2 -> s4 -> s6
709,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
710,h1,h4,h1->h4,s1 -> s3 -> s6
711,h2,h4,h2->h4,s2 -> s4 -> s6
712,h1,h5,h1->h5,s1 -> s4 -> s7
713,h2,h4,h2->h4,s2 -> s3 -> s6
714,h1,h4,h1->h4,s1 -> s4 -> s6
715,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
716,h1,h4,h1->h4,s1 -> s4 -> s6
717,h2,h4,h2->h4,s2 -> s3 -> s6
718,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
719,h2,h4,h2->h4,s2 -> s5 -> s6
720,h1,h4,h1->h4,s1 -> s3 -> s6
721,h1,h4,h1->h4,s1 -> s4 -> s6
722,h2,h4,h2->h4,s2 -> s5 -> s6
723,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
724,h2,h4,h2->h4,s2 -> s3 -> s6
725,h1,h4,h1->h4,s1 -> s4 -> s6
726,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
727,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
728,h2,h4,h2->h4,s2 -> s3 -> s6
729,h1,h4,h1->h4,s1 -> s4 -> s6
730,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
731,h1,h4,h1->h4,s1 -> s3 -> s6
732,h2,h4,h2->h4,s2 -> s5 -> s6
733,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
734,h1,h4,h1->h4,s1 -> s3 -> s6
735,h2,h4,h2->h4,s2 -> s5 -> s6
736,h1,h4,h1->h4,s1 -> s4 -> s6
737,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
738,h2,h4,h2->h4,s2 -> s3 -> s6
739,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
740,h1,h4,h1->h4,s1 -> s4 -> s6
741,h2,h4,h2->h4,s2 -> s5 -> s6
742,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
743,h2,h4,h2->h4,s2 -> s3 -> s6
744,h1,h4,h1->h4,s1 -> s4 -> s6
745,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
746,h2,h4,h2->h4,s2 -> s5 -> s6
747,h1,h5,h1->h5,s1 -> s4 -> s7
748,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
749,h1,h4,h1->h4,s1 -> s4 -> s6
750,h2,h4,h2->h4,s2 -> s3 -> s6
751,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
752,h1,h5,h1->h5,s1 -> s4 -> s7
753,h2,h4,h2->h4,s2 -> s5 -> s6
754,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
755,h1,h5,h1->h5,s1 -> s4 -> s7
756,h2,h4,h2->h4,s2 -> s5 -> s6
757,h2,h4,h2->h4,s2 -> s4 -> s6
758,h1,h5,h1->h5,s1 -> s4 -> s7
759,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
760,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
761,h1,h5,h1->h5,s1 -> s4 -> s7
762,h2,h4,h2->h4,s2 -> s5 -> s6
763,h1,h4,h1->h4,s1 -> s4 -> s6
764,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
765,h2,h4,h2->h4,s2 -> s3 -> s6
766,h1,h5,h1->h5,s1 -> s4 -> s7
767,h2,h4,h2->h4,s2 -> s3 -> s6
768,h1,h4,h1->h4,s1 -> s4 -> s6
769,h2,h4,h2->h4,s2 -> s5 -> s6
770,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
771,h1,h5,h1->h5,s1 -> s4 -> s7
772,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
773,h1,h4,h1->h4,s1 -> s3 -> s6
774,h2,h4,h2->h4,s2 -> s4 -> s6
775,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
776,h1,h5,h1->h5,s1 -> s4 -> s7
777,h2,h4,h2->h4,s2 -> s4 -> s6
778,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
779,h1,h5,h1->h5,s1 -> s4 -> s7
780,h2,h4,h2->h4,s2 -> s5 -> s6
781,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
782,h1,h4,h1->h4,s1 -> s3 -> s6
783,h2,h4,h2->h4,s2 -> s4 -> s6
784,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
785,h1,h5,h1->h5,s1 -> s4 -> s7
786,h2,h4,h2->h4,s2 -> s5 -> s6
787,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
788,h2,h4,h2->h4,s2 -> s4 -> s6
789,h1,h5,h1->h5,s1 -> s4 -> s7
790,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
791,h1,h5,h1->h5,s1 -> s4 -> s7
792,h2,h4,h2->h4,s2 -> s5 -> s6
793,h2,h4,h2->h4,s2 -> s4 -> s6
794,h1,h5,h1->h5,s1 -> s4 -> s7
795,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
796,h2,h4,h2->h4,s2 -> s5 -> s6
797,h1,h4,h1->h4,s1 -> s4 -> s6
798,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
799,h1,h4,h1->h4,s1 -> s3 -> s6
800,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
801,h2,h4,h2->h4,s2 -> s5 -> s6
802,h2,h4,h2->h4,s2 -> s3 -> s6
803,h1,h4,h1->h4,s1 -> s4 -> s6
804,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
805,h1,h5,h1->h5,s1 -> s4 -> s7
806,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
807,h2,h4,h2->h4,s2 -> s5 -> s6
808,h2,h4,h2->h4,s2 -> s4 -> s6
809,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
810,h1,h5,h1->h5,s1 -> s4 -> s7
811,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
812,h2,h4,h2->h4,s2 -> s5 -> s6
813,h1,h4,h1->h4,s1 -> s3 -> s6
814,h1,h4,h1->h4,s1 -> s4 -> s6
815,h2,h4,h2->h4,s2 -> s5 -> s6
816,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
817,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
818,h2,h4,h2->h4,s2 -> s3 -> s6
819,h1,h4,h1->h4,s1 -> s4 -> s6
820,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
821,h2,h4,h2->h4,s2 -> s5 -> s6
822,h1,h4,h1->h4,s1 -> s4 -> s6
823,h2,h4,h2->h4,s2 -> s3 -> s6
824,h1,h4,h1->h4,s1 -> s4 -> s6
825,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
826,h2,h4,h2->h4,s2 -> s4 -> s6
827,h1,h4,h1->h4,s1 -> s3 -> s6
828,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
829,h1,h4,h1->h4,s1 -> s4 -> s6
830,h2,h4,h2->h4,s2 -> s5 -> s6
831,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
832,h1,h4,h1->h4,s1 -> s3 -> s6
833,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
834,h2,h4,h2->h4,s2 -> s5 -> s6
835,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
836,h1,h4,h1->h4,s1 -> s4 -> s6
837,h2,h4,h2->h4,s2 -> s3 -> s6
838,h1,h4,h1->h4,s1 -> s4 -> s6
839,h2,h4,h2->h4,s2 -> s5 -> s6
840,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
841,h1,h4,h1->h4,s1 -> s3 -> s6
842,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
843,h2,h4,h2->h4,s2 -> s5 -> s6
844,h1,h4,h1->h4,s1 -> s4 -> s6
845,h2,h4,h2->h4,s2 -> s5 -> s6
846,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
847,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
848,h2,h4,h2->h4,s2 -> s3 -> s6
849,h1,h4,h1->h4,s1 -> s4 -> s6
850,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
851,h2,h4,h2->h4,s2 -> s5 -> s6
852,h1,h5,h1->h5,s1 -> s4 -> s7
853,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
854,h1,h4,h1->h4,s1 -> s4 -> s6
855,h2,h4,h2->h4,s2 -> s3 -> s6
856,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
857,h2,h4,h2->h4,s2 -> s5 -> s6
858,h1,h4,h1->h4,s1 -> s4 -> s6
859,h2,h4,h2->h4,s2 -> s5 -> s6
860,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
861,h1,h4,h1->h4,s1 -> s3 -> s6
862,h4,h1,h4->h1,s6 -> s4 -> s1
863,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
864,h2,h4,h2->h4,s2 -> s5 -> s6
865,h2,h4,h2->h4,s2 -> s4 -> s6
866,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
867,h1,h5,h1->h5,s1 -> s4 -> s7
868,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
869,h2,h4,h2->h4,s2 -> s5 -> s6
870,h1,h5,h1->h5,s1 -> s4 -> s7
871,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
872,h1,h4,h1->h4,s1 -> s3 -> s6
873,h2,h4,h2->h4,s2 -> s4 -> s6
874,h1,h4,h1->h4,s1 -> s4 -> s6
875,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
876,h2,h4,h2->h4,s2 -> s3 -> s6
877,h2,h4,h2->h4,s2 -> s5 -> s6
878,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
879,h1,h4,h1->h4,s1 -> s3 -> s6
880,h2,h4,h2->h4,s2 -> s5 -> s6
881,h1,h4,h1->h4,s1 -> s4 -> s6
882,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
883,h1,h4,h1->h4,s1 -> s4 -> s6
884,h2,h4,h2->h4,s2 -> s5 -> s6
885,h1,h5,h1->h5,s1 -> s2 -> s4 -> s7
886,h2,h4,h2->h4,s2 -> s3 -> s6
887,h1,h5,h1->h5,s1 -> s4 -> s7
888,h1,h4,h1->h4,s1 -> s4 -> s6
889,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
890,h1,h4,h1->h4,s1 -> s4 -> s6
891,h2,h4,h2->h4,s2 -> s3 -> s6
892,h2,h4,h2->h4,s2 -> s4 -> s6
893,h1,h5,h1->h5,s1 -> s2 -> s5 -> s7
894,h1,h4,h1->h4,s1 -> s3 -> s6
895,h1,h5,h1->h5,s1 -> s4 -> s7
896,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
897,h2,h4,h2->h4,s2 -> s4 -> s6
898,h1,h5,h1->h5,s1 -> s4 -> s7
899,h2,h4,h2->h4,s2 -> s5 -> s6
900,h1,h4,h1->h4,s1 -> s2 -> s3 -> s6
