state,action_len,reward,target,baseline,old_q,new_q,action_trials,update
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.816,-0.816,-0.306,0.0,-0.229,1,221
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.816,-0.816,-0.306,0.0,-0.229,1,222
"('h2', 'h4', 'util1', 'active0', 'rtt6', 'loss0')",3,-0.101,0.613,-0.293,0.0,0.172,1,223
"('h4', 'h2', 'util1', 'active0', 'rtt6', 'loss0')",3,-0.101,0.613,-0.293,0.0,0.172,1,224
"('h1', 'h4', 'util1', 'active0', 'rtt6', 'loss0')",4,-0.425,-0.425,-0.627,0.183,0.013,3,225
"('h4', 'h1', 'util1', 'active0', 'rtt6', 'loss0')",4,-0.425,-0.425,-0.627,0.183,0.013,3,226
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.094,0.378,-0.213,0.0,0.106,5,227
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.094,0.378,-0.213,0.0,0.106,5,228
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.07,1.0,-0.594,0.0,0.28,1,229
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.07,1.0,-0.594,0.0,0.28,1,230
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.065,0.686,-0.28,0.417,0.492,9,231
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.065,0.686,-0.28,0.417,0.492,9,232
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.112,0.303,-0.207,0.386,0.363,10,233
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.112,0.303,-0.207,0.386,0.363,10,234
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.076,0.61,-0.268,0.0,0.171,6,235
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.076,0.61,-0.268,0.0,0.171,6,236
"('h1', 'h4', 'util1', 'active0', 'rtt6', 'loss0')",4,-0.111,1.0,-0.565,0.013,0.289,4,237
"('h4', 'h1', 'util1', 'active0', 'rtt6', 'loss0')",4,-0.111,1.0,-0.565,0.013,0.289,4,238
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.104,0.307,-0.2,0.106,0.162,6,239
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.104,0.307,-0.2,0.106,0.162,6,240
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.81,-0.81,-0.58,0.0,-0.227,2,241
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.81,-0.81,-0.58,0.0,-0.227,2,242
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.106,0.484,-0.258,0.171,0.258,8,243
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.106,0.484,-0.258,0.171,0.258,8,244
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.112,0.265,-0.195,0.162,0.191,7,245
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.112,0.265,-0.195,0.162,0.191,7,246
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.08,0.534,-0.247,0.492,0.504,10,247
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.08,0.534,-0.247,0.492,0.504,10,248
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.126,-0.126,-0.553,0.0,-0.035,4,249
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.126,-0.126,-0.553,0.0,-0.035,4,250
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.111,0.251,-0.19,0.363,0.332,13,251
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.111,0.251,-0.19,0.363,0.332,13,252
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.075,0.516,-0.237,0.504,0.507,11,253
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.075,0.516,-0.237,0.504,0.507,11,254
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.107,1.0,-0.526,0.28,0.482,2,255
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.107,1.0,-0.526,0.28,0.482,2,256
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.114,0.227,-0.186,0.191,0.201,8,257
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.114,0.227,-0.186,0.191,0.201,8,258
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.089,0.444,-0.228,0.258,0.31,10,259
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.089,0.444,-0.228,0.258,0.31,10,260
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.08,1.0,-0.499,0.0,0.28,1,261
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.08,1.0,-0.499,0.0,0.28,1,262
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.092,0.279,-0.18,0.332,0.317,15,263
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.092,0.279,-0.18,0.332,0.317,15,264
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.072,1.0,-0.473,0.0,0.28,2,265
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.072,1.0,-0.473,0.0,0.28,2,266
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.074,0.461,-0.219,0.31,0.352,12,267
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.074,0.461,-0.219,0.31,0.352,12,268
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.123,-0.123,-0.177,0.317,0.194,16,269
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.123,-0.123,-0.177,0.317,0.194,16,270
"('h1', 'h4', 'util2', 'active0', 'rtt6', 'loss0')",4,-0.434,-0.434,-0.471,-0.282,-0.325,8,271
"('h4', 'h1', 'util2', 'active0', 'rtt6', 'loss0')",4,-0.434,-0.434,-0.471,-0.282,-0.325,8,272
"('h2', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.792,-0.792,-0.253,0.0,-0.222,4,273
"('h4', 'h2', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.792,-0.792,-0.253,0.0,-0.222,4,274
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.108,0.206,-0.172,0.194,0.197,17,275
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.108,0.206,-0.172,0.194,0.197,17,276
"('h2', 'h4', 'util3', 'active0', 'rtt6', 'loss0')",3,-0.078,0.526,-0.243,0.323,0.38,4,277
"('h4', 'h2', 'util3', 'active0', 'rtt6', 'loss0')",3,-0.078,0.526,-0.243,0.323,0.38,4,278
"('h1', 'h4', 'util3', 'active0', 'rtt6', 'loss0')",4,-0.436,-0.436,-0.469,-0.126,-0.213,3,279
"('h4', 'h1', 'util3', 'active0', 'rtt6', 'loss0')",4,-0.436,-0.436,-0.469,-0.126,-0.213,3,280
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.123,-0.123,-0.169,0.197,0.108,18,281
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.123,-0.123,-0.169,0.197,0.108,18,282
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.104,0.417,-0.234,0.445,0.437,14,283
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.104,0.417,-0.234,0.445,0.437,14,284
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.096,0.222,-0.165,0.108,0.14,19,285
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.096,0.222,-0.165,0.108,0.14,19,286
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.067,1.0,-0.445,0.28,0.482,3,287
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.067,1.0,-0.445,0.28,0.482,3,288
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.083,0.454,-0.225,0.177,0.254,5,289
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.083,0.454,-0.225,0.177,0.254,5,290
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.131,-0.131,-0.163,0.201,0.108,10,291
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.131,-0.131,-0.163,0.201,0.108,10,292
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.069,1.0,-0.422,-0.035,0.255,5,293
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.069,1.0,-0.422,-0.035,0.255,5,294
"('h2', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.078,0.44,-0.216,0.154,0.234,2,295
"('h4', 'h2', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.078,0.44,-0.216,0.154,0.234,2,296
"('h1', 'h5', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.131,-0.131,-0.161,0.411,0.259,15,297
"('h5', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.131,-0.131,-0.161,0.411,0.259,15,298
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.103,0.958,-0.403,0.482,0.615,3,299
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.103,0.958,-0.403,0.482,0.615,3,300
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.086,0.39,-0.209,0.437,0.424,15,301
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.086,0.39,-0.209,0.437,0.424,15,302
"('h1', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.789,-0.789,-0.426,0.0,-0.221,4,303
"('h4', 'h1', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.789,-0.789,-0.426,0.0,-0.221,4,304
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.103,0.176,-0.158,0.14,0.15,22,305
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.103,0.176,-0.158,0.14,0.15,22,306
"('h2', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.084,0.374,-0.201,0.234,0.273,3,307
"('h4', 'h2', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.084,0.374,-0.201,0.234,0.273,3,308
"('h1', 'h4', 'util2', 'active0', 'rtt6', 'loss0')",4,-0.092,1.0,-0.406,-0.325,0.046,10,309
"('h4', 'h1', 'util2', 'active0', 'rtt6', 'loss0')",4,-0.092,1.0,-0.406,-0.325,0.046,10,310
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.134,-0.134,-0.156,0.15,0.07,23,311
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.134,-0.134,-0.156,0.15,0.07,23,312
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.082,0.358,-0.194,0.507,0.466,14,313
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.082,0.358,-0.194,0.507,0.466,14,314
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.085,0.963,-0.387,0.615,0.713,4,315
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.085,0.963,-0.387,0.615,0.713,4,316
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.092,0.192,-0.152,0.07,0.104,25,317
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.092,0.192,-0.152,0.07,0.104,25,318
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.098,0.287,-0.188,0.352,0.334,13,319
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.098,0.287,-0.188,0.352,0.334,13,320
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.097,0.871,-0.37,0.28,0.446,3,321
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.097,0.871,-0.37,0.28,0.446,3,322
"('h1', 'h5', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.084,0.203,-0.148,0.259,0.244,17,323
"('h5', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.084,0.203,-0.148,0.259,0.244,17,324
"('h1', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.076,0.88,-0.352,0.0,0.246,8,325
"('h4', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.076,0.88,-0.352,0.0,0.246,8,326
"('h2', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.073,0.345,-0.181,0.273,0.293,5,327
"('h4', 'h2', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.073,0.345,-0.181,0.273,0.293,5,328
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.106,0.128,-0.146,0.104,0.111,28,329
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.106,0.128,-0.146,0.104,0.111,28,330
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.112,0.209,-0.177,0.334,0.299,14,331
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.112,0.209,-0.177,0.334,0.299,14,332
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.054,0.894,-0.334,0.446,0.571,4,333
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.054,0.894,-0.334,0.446,0.571,4,334
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.103,0.128,-0.143,0.111,0.116,29,335
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.103,0.128,-0.143,0.111,0.116,29,336
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.065,0.335,-0.17,0.424,0.399,17,337
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.065,0.335,-0.17,0.424,0.399,17,338
"('h1', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",4,-0.075,0.777,-0.319,0.0,0.217,1,339
"('h4', 'h1', 'util2', 'active1', 'rtt0', 'loss0')",4,-0.075,0.777,-0.319,0.0,0.217,1,340
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.103,0.119,-0.141,0.116,0.117,31,341
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.103,0.119,-0.141,0.116,0.117,31,342
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.083,0.261,-0.165,0.299,0.288,15,343
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.083,0.261,-0.165,0.299,0.288,15,344
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.085,0.7,-0.305,0.571,0.607,5,345
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.085,0.7,-0.305,0.571,0.607,5,346
"('h1', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.079,0.676,-0.291,0.246,0.367,10,347
"('h4', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.079,0.676,-0.291,0.246,0.367,10,348
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.081,0.253,-0.16,0.399,0.358,19,349
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.081,0.253,-0.16,0.399,0.358,19,350
"('h1', 'h5', 'util2', 'active1', 'rtt0', 'loss0')",4,-0.087,0.16,-0.137,0.627,0.496,10,351
"('h5', 'h1', 'util2', 'active1', 'rtt0', 'loss0')",4,-0.087,0.16,-0.137,0.627,0.496,11,352
"('h1', 'h5', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.096,0.123,-0.135,0.244,0.21,19,353
"('h5', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.096,0.123,-0.135,0.244,0.21,19,354
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.083,0.232,-0.156,0.254,0.248,7,355
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.083,0.232,-0.156,0.254,0.248,7,356
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.091,0.601,-0.279,0.607,0.606,6,357
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.091,0.601,-0.279,0.607,0.606,6,358
"('h1', 'h5', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.121,-0.121,-0.134,0.21,0.117,20,359
"('h5', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.121,-0.121,-0.134,0.21,0.117,20,360
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.087,0.206,-0.151,0.138,0.157,6,361
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.087,0.206,-0.151,0.138,0.157,6,362
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.067,0.636,-0.266,0.713,0.691,7,363
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.067,0.636,-0.266,0.713,0.691,7,364
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.106,0.083,-0.132,0.108,0.101,13,365
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.106,0.083,-0.132,0.108,0.101,13,366
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.072,0.239,-0.147,0.358,0.325,20,367
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.072,0.239,-0.147,0.358,0.325,20,368
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.087,0.539,-0.256,0.255,0.334,8,369
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.087,0.539,-0.256,0.255,0.334,8,370
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.069,0.232,-0.142,0.325,0.299,21,371
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.069,0.232,-0.142,0.325,0.299,21,372
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.102,0.091,-0.131,0.101,0.098,15,373
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.102,0.091,-0.131,0.101,0.098,15,374
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.073,0.548,-0.245,0.606,0.589,7,375
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.073,0.548,-0.245,0.606,0.589,7,376
"('h1', 'h5', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.12,-0.12,-0.13,0.117,0.051,21,377
"('h5', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.12,-0.12,-0.13,0.117,0.051,21,378
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.078,0.191,-0.138,0.157,0.167,7,379
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.078,0.191,-0.138,0.157,0.167,7,380
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.064,0.542,-0.234,0.691,0.649,8,381
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.064,0.542,-0.234,0.691,0.649,8,382
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.093,0.136,-0.135,0.466,0.373,20,383
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.093,0.136,-0.135,0.466,0.373,20,384
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.1,0.09,-0.128,0.098,0.096,16,385
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.1,0.09,-0.128,0.098,0.096,16,386
"('h1', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.081,0.458,-0.225,0.367,0.392,13,387
"('h4', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.081,0.458,-0.225,0.367,0.392,13,388
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.102,0.101,-0.133,0.288,0.236,19,389
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.102,0.101,-0.133,0.288,0.236,19,390
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.107,0.065,-0.127,0.117,0.102,37,391
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.107,0.065,-0.127,0.117,0.102,37,392
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.108,0.35,-0.218,0.649,0.566,9,393
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.108,0.35,-0.218,0.649,0.566,9,394
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.142,-0.142,-0.128,0.096,0.029,18,395
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.142,-0.142,-0.128,0.096,0.029,18,396
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.109,0.074,-0.132,0.373,0.289,22,397
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.109,0.074,-0.132,0.373,0.289,22,398
"('h1', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.07,0.443,-0.209,0.392,0.406,14,399
"('h4', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.07,0.443,-0.209,0.392,0.406,14,400
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.089,0.13,-0.129,0.236,0.206,20,401
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.089,0.13,-0.129,0.236,0.206,20,402
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.13,-0.13,-0.128,0.102,0.037,40,403
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.13,-0.13,-0.128,0.102,0.037,40,404
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.084,0.375,-0.201,0.334,0.346,12,405
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.084,0.375,-0.201,0.334,0.346,12,406
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.072,0.171,-0.126,0.289,0.256,24,407
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.072,0.171,-0.126,0.289,0.256,24,408
"('h1', 'h5', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.124,-0.124,-0.128,0.051,0.002,22,409
"('h5', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.124,-0.124,-0.128,0.051,0.002,22,410
"('h1', 'h4', 'util2', 'active0', 'rtt5', 'loss0')",4,-0.497,-0.497,-0.219,-0.025,-0.157,3,411
"('h4', 'h1', 'util2', 'active0', 'rtt5', 'loss0')",4,-0.497,-0.497,-0.219,-0.025,-0.157,3,412
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.093,0.1,-0.124,0.248,0.207,9,413
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.093,0.1,-0.124,0.248,0.207,9,414
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.079,0.42,-0.211,0.346,0.366,13,415
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.079,0.42,-0.211,0.346,0.366,13,416
"('h1', 'h5', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.14,-0.14,-0.129,0.002,-0.038,23,417
"('h5', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.14,-0.14,-0.129,0.002,-0.038,23,418
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.097,0.082,-0.122,0.167,0.143,9,419
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.097,0.082,-0.122,0.167,0.143,9,420
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.105,0.071,-0.127,0.029,0.041,20,421
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.105,0.071,-0.127,0.029,0.041,20,422
"('h1', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.068,0.428,-0.202,0.406,0.412,15,423
"('h4', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.068,0.428,-0.202,0.406,0.412,15,424
"('h2', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.084,0.115,-0.12,0.293,0.244,8,425
"('h4', 'h2', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.084,0.115,-0.12,0.293,0.244,8,426
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.07,0.395,-0.194,0.482,0.457,7,427
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.07,0.395,-0.194,0.482,0.457,7,428
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.116,0.034,-0.126,0.037,0.036,44,429
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.116,0.034,-0.126,0.037,0.036,44,430
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.079,0.122,-0.118,0.207,0.183,11,431
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.079,0.122,-0.118,0.207,0.183,11,432
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.058,0.407,-0.186,0.366,0.378,15,433
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.058,0.407,-0.186,0.366,0.378,15,434
"('h1', 'h5', 'util2', 'active1', 'rtt0', 'loss0')",4,-0.095,0.095,-0.124,0.496,0.384,11,435
"('h5', 'h1', 'util2', 'active1', 'rtt0', 'loss0')",4,-0.095,0.095,-0.124,0.496,0.384,12,436
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.076,0.125,-0.115,0.299,0.25,24,437
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.076,0.125,-0.115,0.299,0.25,24,438
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.062,0.371,-0.179,0.457,0.433,9,439
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.062,0.371,-0.179,0.457,0.433,9,440
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.101,0.071,-0.123,0.041,0.05,22,441
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.101,0.071,-0.123,0.041,0.05,22,442
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.085,0.089,-0.113,0.183,0.157,12,443
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.085,0.089,-0.113,0.183,0.157,12,444
